trial_idx,summary_path,oddball_idx,oddball_abstraction,reference_variance,n_dimensions,abstraction_columns,response,answer,n_input_tokens,n_thought_tokens,n_output_tokens
0,data/nuts_and_bolts/dim1/var1/summaries/summary=trial0.png,3,nested_shape_type,1,1,"nested_shape_type,nested_shape_scale","[3] {All other images show a pentagon, while image 3 shows a rhombus.}",3,1599,0,0
1,data/nuts_and_bolts/dim1/var1/summaries/summary=trial1.png,3,nested_shape_scale,1,1,"nested_shape_type,nested_shape_scale","[3] {This image shows a pentagon, while all other images show a hexagon.}",3,1599,0,0
2,data/nuts_and_bolts/dim1/var1/summaries/summary=trial2.png,2,nested_shape_scale,1,1,"nested_shape_type,nested_shape_scale","[2] {Image 2 is the outlier because it is a hexagon, but it is much smaller than the other hexagons. All other images, whether hexagons or squares, are roughly the same size.}",2,1599,0,0
3,data/nuts_and_bolts/dim1/var1/summaries/summary=trial3.png,6,nested_shape_scale,1,1,"nested_shape_type,nested_shape_scale","[6] {Image 6 is a larger hexagon than images 2 and 4, while images 1, 3, and 5 are all the same size and shape. Therefore, image 6 is the outlier because its size is different from the other shapes of the same type, whereas the other shapes that are the same as each other are also the same size.}",6,1599,0,0
4,data/nuts_and_bolts/dim1/var1/summaries/summary=trial4.png,6,nested_shape_type,1,1,"nested_shape_type,nested_shape_scale","[6] {Image 6 is a hexagon, having six sides, while all other images are pentagons, having five sides.}",6,1599,0,0
5,data/nuts_and_bolts/dim1/var1/summaries/summary=trial5.png,2,nested_shape_type,1,1,"nested_shape_type,nested_shape_scale","[2] {All other images show a hexagon, while image 2 shows a square (diamond).}",2,1599,0,0
6,data/nuts_and_bolts/dim1/var1/summaries/summary=trial6.png,1,nested_shape_scale,1,1,"nested_shape_type,nested_shape_scale","[1] {All other images show either a perfect circle or a regular pentagon, whereas image 1 shows a pentagon with unequal side lengths and angles.}",1,1599,0,0
7,data/nuts_and_bolts/dim1/var1/summaries/summary=trial7.png,3,nested_shape_type,1,1,"nested_shape_type,nested_shape_scale","[3] {All other images show a square rotated 45 degrees (a diamond shape), while image 3 shows a hexagon.}",3,1599,0,0
8,data/nuts_and_bolts/dim1/var1/summaries/summary=trial8.png,2,nested_shape_type,1,1,"nested_shape_type,nested_shape_scale","[2] {Image 2 shows a hexagon, while all other images show a pentagon.}",2,1599,0,0
9,data/nuts_and_bolts/dim1/var1/summaries/summary=trial9.png,6,nested_shape_type,1,1,"nested_shape_type,nested_shape_scale","[6] {The first five images are all circles, while the sixth image is a hexagon.}",6,1599,0,0
10,data/nuts_and_bolts/dim1/var1/summaries/summary=trial10.png,4,nested_shape_type,1,1,"nested_shape_type,nested_shape_scale","[4] {It is a hexagon, while the other five images are rhombuses.}",4,1599,0,0
11,data/nuts_and_bolts/dim1/var1/summaries/summary=trial11.png,4,nested_shape_scale,1,1,"nested_shape_type,nested_shape_scale",[1] {It is the only image that is not a pentagon.},1,1599,0,0
12,data/nuts_and_bolts/dim1/var1/summaries/summary=trial12.png,4,nested_shape_scale,1,1,"nested_shape_type,nested_shape_scale","[4] {The image is a smaller version of the other pentagons. Images 1, 2, 5 are circles, and images 3 and 6 are pentagons of the same size. Image 4 is a pentagon, but it is noticeably smaller than images 3 and 6.}",4,1599,0,0
