trial_idx,summary_path,oddball_idx,oddball_abstraction,reference_variance,n_dimensions,abstraction_columns,response,answer,n_input_tokens,n_thought_tokens,n_output_tokens
0,data/nuts_and_bolts/dim2/var2/summaries/summary=trial0.png,1,nested_shape_type,2,2,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes","[1] {The central polygon in image 1 is a hexagon (6 sides), while in all other images, the central polygon is a pentagon (5 sides).}",1,1599,0,0
1,data/nuts_and_bolts/dim2/var2/summaries/summary=trial1.png,6,inner_n_shapes,2,2,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes",[6] {All other images show four smaller shapes surrounding a central larger shape. Image 6 shows six smaller shapes surrounding the central shape.},6,1599,0,0
2,data/nuts_and_bolts/dim2/var2/summaries/summary=trial2.png,5,inner_shape_type,2,2,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes","[5] {The other five images consist of hexagons (either a large central one surrounded by smaller hexagons, or a small central one surrounded by smaller hexagons). Image 5 is the only one where the surrounding shapes are not hexagons (they are diamonds/squares).}",5,1599,0,0
3,data/nuts_and_bolts/dim2/var2/summaries/summary=trial3.png,6,inner_shape_type,2,2,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes",[6] {All other images show a central hexagon surrounded by smaller hexagons. Image 6 shows a central hexagon surrounded by smaller pentagons.},6,1599,0,0
4,data/nuts_and_bolts/dim2/var2/summaries/summary=trial4.png,3,nested_shape_type,2,2,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes","[2] {All other images have a central shape surrounded by four identical smaller shapes. In image 2, the central shape is a hexagon, but it is surrounded by four circles, which are not hexagons.}",2,1599,0,0
5,data/nuts_and_bolts/dim2/var2/summaries/summary=trial5.png,2,nested_shape_type,2,2,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes","[2] {All other images have a hexagon in the center, while this image has a pentagon in the center.}",2,1599,0,0
6,data/nuts_and_bolts/dim2/var2/summaries/summary=trial6.png,1,inner_n_shapes,2,2,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes",[1] {All other images have a central pentagon surrounded by four smaller shapes. Image 1 has a central pentagon surrounded by six smaller shapes.},1,1599,0,0
7,data/nuts_and_bolts/dim2/var2/summaries/summary=trial7.png,1,nested_shape_scale,2,2,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes","[5] {All other images show the same shape for the central figure and the four surrounding figures, whereas image 5 has a hexagon in the center and pentagons surrounding it.}",5,1599,0,0
8,data/nuts_and_bolts/dim2/var2/summaries/summary=trial8.png,5,nested_shape_scale,2,2,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes",[5] {The central shape in image 5 is significantly larger than the central shapes in the other images.},5,1599,0,0
9,data/nuts_and_bolts/dim2/var2/summaries/summary=trial9.png,1,nested_shape_scale,2,2,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes","[1] {All other images show either 4 or 6 polygons surrounding a central circle, but this image shows 7 polygons.}",1,1599,0,0
10,data/nuts_and_bolts/dim2/var2/summaries/summary=trial10.png,2,nested_shape_scale,2,2,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes","[3] {The central shape in all other images is a square, while in image 3 it is a hexagon.}",3,1599,0,0
11,data/nuts_and_bolts/dim2/var2/summaries/summary=trial11.png,4,inner_shape_type,2,2,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes","[4] {The central shape in image 4 is a pentagon, while in all other images the central shape is a hexagon.}",4,1599,0,0
12,data/nuts_and_bolts/dim2/var2/summaries/summary=trial12.png,3,inner_shape_type,2,2,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes","[3] {All other images show the smaller surrounding shapes as circles, while image 3 shows hexagons.}",3,1599,0,0
13,data/nuts_and_bolts/dim2/var2/summaries/summary=trial13.png,6,inner_shape_type,2,2,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes",[6] {This is the only image that contains hexagons; all other images contain pentagons.},6,1599,0,0
14,data/nuts_and_bolts/dim2/var2/summaries/summary=trial14.png,2,nested_shape_scale,2,2,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes","[2] {All other images have a single shape in the center surrounded by other shapes, where the surrounding shapes are not identical to the central shape. Image 2, however, has a diamond in the center which is identical to the diamonds surrounding it, whereas the other shapes have a circle or a bigger diamond in the center.}",2,1599,0,0
15,data/nuts_and_bolts/dim2/var2/summaries/summary=trial15.png,2,inner_n_shapes,2,2,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes","[2] {All other images show six circles surrounding a central shape, while image 2 only has four circles.}",2,1599,0,0
16,data/nuts_and_bolts/dim2/var2/summaries/summary=trial16.png,1,nested_shape_scale,2,2,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes","[1] {All other images have a central shape and surrounding shapes that are either all rhombuses or all pentagons. Image 1 has a central hexagon with surrounding rhombuses, which are not similar to the central shape. In images 2, 4, and 6, the surrounding shapes are rhombuses, and the central shape is a pentagon. In images 3 and 5, the surrounding shapes are pentagons, and the central shape is a hexagon.}",1,1599,0,0
17,data/nuts_and_bolts/dim2/var2/summaries/summary=trial17.png,1,nested_shape_scale,2,2,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes","[2] {The outlier is image 2 because it has hexagons surrounding the central pentagon, while all other images have pentagons surrounding the central pentagon.}",2,1599,0,0
18,data/nuts_and_bolts/dim2/var2/summaries/summary=trial18.png,2,nested_shape_scale,2,2,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes","[3] {The central shape in image 3 is a circle, while the surrounding shapes are diamonds. In all other images, the central shape is different from the surrounding shapes.}",3,1599,0,0
19,data/nuts_and_bolts/dim2/var2/summaries/summary=trial19.png,6,nested_shape_type,2,2,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes","[6] {The center shape in image 6 is a circle, while in all other images the center shape is a quadrilateral.}",6,1599,0,0
