trial_idx,summary_path,oddball_idx,oddball_abstraction,reference_variance,n_dimensions,abstraction_columns,response,answer,n_input_tokens,n_thought_tokens,n_output_tokens
0,balanced_data/dim_balanced/nuts_and_bolts/dim3/var0/summaries/summary=trial0.png,1,outer_ring_variant,0,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant","[1] {Image 1 has only one circular outline, whereas images 2-6 all have two concentric circular outlines.}",1,1599,0,26
1,balanced_data/dim_balanced/nuts_and_bolts/dim3/var0/summaries/summary=trial1.png,2,nested_shape_scale,0,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant",[2] {The central hexagon in image 2 is significantly larger than the central hexagon in all other images.},2,1599,0,23
2,balanced_data/dim_balanced/nuts_and_bolts/dim3/var0/summaries/summary=trial2.png,2,outer_shape_type,0,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant","[2] {All other images have a square outer border, while image 2 has a circular outer border.}",2,1599,0,23
3,balanced_data/dim_balanced/nuts_and_bolts/dim3/var0/summaries/summary=trial3.png,6,nested_shape_scale,0,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant","[6] {It is the only image with 6 small pentagons, whereas the others have 5.}",6,1599,0,23
4,balanced_data/dim_balanced/nuts_and_bolts/dim3/var0/summaries/summary=trial4.png,5,inner_shape_type,0,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant","[5] {All other images contain four hexagons and one circle inside a square rotated 45 degrees, whereas image 5 contains four pentagons and one circle inside a square rotated 45 degrees.}",5,1599,0,42
5,balanced_data/dim_balanced/nuts_and_bolts/dim3/var0/summaries/summary=trial5.png,5,nested_shape_type,0,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant","[5] {The central shape in image 5 is a square, while the central shape in all other images is a circle.}",5,1599,0,27
6,balanced_data/dim_balanced/nuts_and_bolts/dim3/var0/summaries/summary=trial6.png,1,inner_shape_type,0,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant",[1] {All images except for 1 have circles in place of the pentagons surrounding the central square.},1,1599,0,23
7,balanced_data/dim_balanced/nuts_and_bolts/dim3/var0/summaries/summary=trial7.png,1,outer_ring_variant,0,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant","[1] {Image 1 is the only one without a double outer ring. All other images (2, 3, 4, 5, 6) have a double line forming the outermost circle, while image 1 has only a single line.}",1,1599,0,54
8,balanced_data/dim_balanced/nuts_and_bolts/dim3/var0/summaries/summary=trial8.png,2,outer_ring_variant,0,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant",[2] {Image 2 is the only one that does not have a double outline for the outermost pentagon. All other images have two concentric pentagons forming the outer boundary.},2,1599,0,37
9,balanced_data/dim_balanced/nuts_and_bolts/dim3/var0/summaries/summary=trial9.png,5,inner_shape_type,0,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant","[5] {The five outer shapes in image 5 are pentagons, whereas in all other images, they are hexagons.}",5,1599,0,26
10,balanced_data/dim_balanced/nuts_and_bolts/dim3/var0/summaries/summary=trial10.png,5,inner_n_shapes,0,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant","[5] {It is the only image with 5 circles (one large in the center and four small ones around it), while all other images have 7 circles (one large in the center and six small ones around it).}",5,1599,0,47
