trial_idx,summary_path,oddball_idx,oddball_abstraction,reference_variance,n_dimensions,abstraction_columns,response,answer,n_input_tokens,n_thought_tokens,n_output_tokens
0,data/totems/dim3/var3/summaries/summary=trial0.png,4,module3_color,3,3,"module1_shape,module1_color,module2_shape,module2_color,module3_shape,module3_color","[4] {The outlier is image 4 because it is the only image that has all of its shapes in the same color (blue), whereas the other five images have shapes of at least two different colors.}",4,1599,0,0
1,data/totems/dim3/var3/summaries/summary=trial1.png,3,module1_shape,3,3,"module1_shape,module1_color,module2_shape,module2_color,module3_shape,module3_color","[3] {In image 3, the bottom shape is a circle, while in all other images, the bottom shape is a downward-pointing triangle.}",3,1599,0,0
2,data/totems/dim3/var3/summaries/summary=trial2.png,5,module1_shape,3,3,"module1_shape,module1_color,module2_shape,module2_color,module3_shape,module3_color","[5] {It is the only image where the bottom shape is a circle, while in all other images, it is a triangle.}",5,1599,0,0
3,data/totems/dim3/var3/summaries/summary=trial3.png,5,module3_color,3,3,"module1_shape,module1_color,module2_shape,module2_color,module3_shape,module3_color","[1] {Image 1 is the only one where all three shapes are green. In all other images, at least one shape is red.}",1,1599,0,0
4,data/totems/dim3/var3/summaries/summary=trial4.png,5,module1_color,3,3,"module1_shape,module1_color,module2_shape,module2_color,module3_shape,module3_color","[1] {All other images have a triangle at the top, followed by another shape (either a triangle or a square), and then a square at the bottom. Image 1 has a square in the middle.}",1,1599,0,0
5,data/totems/dim3/var3/summaries/summary=trial5.png,5,module2_shape,3,3,"module1_shape,module1_color,module2_shape,module2_color,module3_shape,module3_color","[5] {Image 5 is the only image where all shapes (one square and two triangles) are green. In all other images, there is a mix of colors (blue, green, red) for the shapes.}",5,1599,0,0
6,data/totems/dim3/var3/summaries/summary=trial6.png,1,module3_color,3,3,"module1_shape,module1_color,module2_shape,module2_color,module3_shape,module3_color","[1] {All other images have at least one red outline, one blue outline, and one other color (either green or red for the middle shape). Image 1 only has blue and green outlines, lacking a red outline.}",1,1599,0,0
7,data/totems/dim3/var3/summaries/summary=trial7.png,2,module3_shape,3,3,"module1_shape,module1_color,module2_shape,module2_color,module3_shape,module3_color",[3] {It is the only image where there are two red shapes and one green shape. All other images have two green shapes and one red shape.},3,1599,0,0
8,data/totems/dim3/var3/summaries/summary=trial8.png,3,module1_shape,3,3,"module1_shape,module1_color,module2_shape,module2_color,module3_shape,module3_color",[3] {The outlier is image 3 because it is the only one that contains a triangle. All other images contain only squares and circles.},3,1599,0,0
9,data/totems/dim3/var3/summaries/summary=trial9.png,2,module1_color,3,3,"module1_shape,module1_color,module2_shape,module2_color,module3_shape,module3_color","[1] {All other images contain at least one green shape, while image 1 contains only red shapes.}",1,1599,0,0
