trial_idx,summary_path,oddball_idx,oddball_abstraction,reference_variance,n_dimensions,abstraction_columns,response,answer,n_input_tokens,n_thought_tokens,n_output_tokens
0,data/totems/dim2/var0/summaries/summary=trial0.png,3,module2_color,0,2,"module1_shape,module1_color,module2_shape,module2_color","[3] {All other images show two blue squares stacked vertically, while image 3 shows a red square stacked on top of a blue square.}",3,1599,0,0
1,data/totems/dim2/var0/summaries/summary=trial1.png,3,module2_shape,0,2,"module1_shape,module1_color,module2_shape,module2_color",[3] {All other images show a blue rectangle connected to a green triangle.},3,1599,0,0
2,data/totems/dim2/var0/summaries/summary=trial2.png,6,module2_color,0,2,"module1_shape,module1_color,module2_shape,module2_color","[6] {The top rectangle in image 6 is blue, while the top rectangle in all other images is red.}",6,1599,0,0
3,data/totems/dim2/var0/summaries/summary=trial3.png,3,module2_shape,0,2,"module1_shape,module1_color,module2_shape,module2_color",[3] {The other five images are composed of two identical triangles that are connected at one vertex. Image 3 is composed of a circle and a triangle.},3,1599,0,0
4,data/totems/dim2/var0/summaries/summary=trial4.png,3,module2_shape,0,2,"module1_shape,module1_color,module2_shape,module2_color",[3] {Image 3 is the only one where both shapes are squares. All other images have a triangle and a square.},3,1599,0,0
5,data/totems/dim2/var0/summaries/summary=trial5.png,5,module2_shape,0,2,"module1_shape,module1_color,module2_shape,module2_color","[5] {The outlier is image 5. All other images show an inverted blue triangle sitting atop a green square, with the triangle's bottom vertex touching the square's top edge. Image 5, however, shows a blue circle sitting atop a green square, with the circle's bottom edge touching the square's top edge.}",5,1599,0,0
6,data/totems/dim2/var0/summaries/summary=trial6.png,4,module2_color,0,2,"module1_shape,module1_color,module2_shape,module2_color",[4] {It is the only image where the top rectangle is green.},4,1599,0,0
7,data/totems/dim2/var0/summaries/summary=trial7.png,4,module1_shape,0,2,"module1_shape,module1_color,module2_shape,module2_color","[4] {It is the only image where both shapes are squares; in all other images, one shape is a square and the other is a circle.}",4,1599,0,0
8,data/totems/dim2/var0/summaries/summary=trial8.png,4,module1_color,0,2,"module1_shape,module1_color,module2_shape,module2_color","[4] {This image is the only one where the two triangles are of different colors. In all other images, both triangles are red.}",4,1599,0,0
9,data/totems/dim2/var0/summaries/summary=trial9.png,6,module1_shape,0,2,"module1_shape,module1_color,module2_shape,module2_color","[6] {All other images show a green circle resting on top of a blue square, whereas image 6 shows a green circle resting on top of a blue triangle.}",6,1599,0,0
