trial_idx,summary_path,oddball_idx,oddball_abstraction,reference_variance,n_dimensions,abstraction_columns,response,answer,n_input_tokens,n_thought_tokens,n_output_tokens
0,data/totems/dim3/var2/summaries/summary=trial0.png,4,module3_color,2,3,"module1_shape,module1_color,module2_shape,module2_color,module3_shape,module3_color","[4] {This is the only image where the circle is red; in all other images with a circle, it is green. The images without circles only use blue and green squares.}",4,1599,0,0
1,data/totems/dim3/var2/summaries/summary=trial1.png,6,module1_shape,2,3,"module1_shape,module1_color,module2_shape,module2_color,module3_shape,module3_color",[6] {Image 6 is the only one where the bottom shape is a square. All other images have a triangle as the bottom shape.},6,1599,0,0
2,data/totems/dim3/var2/summaries/summary=trial2.png,1,module1_shape,2,3,"module1_shape,module1_color,module2_shape,module2_color,module3_shape,module3_color",[1] {Image 1 is the outlier because it is the only image where the bottom-most shape is a square. All other images have two triangles at the bottom.},1,1599,0,0
3,data/totems/dim3/var2/summaries/summary=trial3.png,1,module3_color,2,3,"module1_shape,module1_color,module2_shape,module2_color,module3_shape,module3_color","[1] {All other images contain only green outlines, while image 1 contains both green and red outlines.}",1,1599,0,0
4,data/totems/dim3/var2/summaries/summary=trial4.png,5,module1_color,2,3,"module1_shape,module1_color,module2_shape,module2_color,module3_shape,module3_color","[5] {In all other images, the bottom shape is blue. In image 5, the bottom shape is red.}",5,1599,0,0
5,data/totems/dim3/var2/summaries/summary=trial5.png,6,module2_shape,2,3,"module1_shape,module1_color,module2_shape,module2_color,module3_shape,module3_color",[1] {It is the only image where all shapes are green.},1,1599,0,0
6,data/totems/dim3/var2/summaries/summary=trial6.png,3,module3_color,2,3,"module1_shape,module1_color,module2_shape,module2_color,module3_shape,module3_color",[3] {Image 3 is the only one that does not contain any red lines.},3,1599,0,0
7,data/totems/dim3/var2/summaries/summary=trial7.png,3,module3_shape,2,3,"module1_shape,module1_color,module2_shape,module2_color,module3_shape,module3_color","[3] {All other images consist of three circles, while image 3 contains one square and two circles.}",3,1599,0,0
8,data/totems/dim3/var2/summaries/summary=trial8.png,6,module1_shape,2,3,"module1_shape,module1_color,module2_shape,module2_color,module3_shape,module3_color",[6] {Image 6 is the only one that contains a triangle. All other images contain only circles and squares.},6,1599,0,0
9,data/totems/dim3/var2/summaries/summary=trial9.png,1,module1_color,2,3,"module1_shape,module1_color,module2_shape,module2_color,module3_shape,module3_color","[1] {All other images contain shapes that are exclusively red, whereas image 1 has a green shape.}",1,1599,0,0
10,data/totems/dim3/var2/summaries/summary=trial10.png,4,module1_shape,2,3,"module1_shape,module1_color,module2_shape,module2_color,module3_shape,module3_color",[4] {This image is the only one composed entirely of circles; all other images contain at least one square.},4,1599,0,0
11,data/totems/dim3/var2/summaries/summary=trial11.png,1,module1_shape,2,3,"module1_shape,module1_color,module2_shape,module2_color,module3_shape,module3_color",[1] {The outlier is image 1 because it is the only image that contains a triangle. All other images are composed solely of squares and/or circles.},1,1599,0,0
12,data/totems/dim3/var2/summaries/summary=trial12.png,5,module2_shape,2,3,"module1_shape,module1_color,module2_shape,module2_color,module3_shape,module3_color","[5] {It is the only image where the middle shape is a square. In all other images, the middle shape is a triangle.}",5,1599,0,0
13,data/totems/dim3/var2/summaries/summary=trial13.png,4,module3_color,2,3,"module1_shape,module1_color,module2_shape,module2_color,module3_shape,module3_color",[4] {This is the only image that contains two green squares; all other images contain only one green shape (either a square or a triangle).},4,1599,0,0
14,data/totems/dim3/var2/summaries/summary=trial14.png,6,module3_color,2,3,"module1_shape,module1_color,module2_shape,module2_color,module3_shape,module3_color",[1] {It is the only image where all three shapes have different colors.},1,1599,0,0
15,data/totems/dim3/var2/summaries/summary=trial15.png,5,module2_shape,2,3,"module1_shape,module1_color,module2_shape,module2_color,module3_shape,module3_color","[5] {In all other images, the middle shape is a square. Image 5 is the only one where the middle shape is a triangle.}",5,1599,0,0
16,data/totems/dim3/var2/summaries/summary=trial16.png,6,module1_shape,2,3,"module1_shape,module1_color,module2_shape,module2_color,module3_shape,module3_color","[6] {All other images contain two rectangles, whereas image 6 contains one rectangle and one circle.}",6,1599,0,0
17,data/totems/dim3/var2/summaries/summary=trial17.png,4,module3_color,2,3,"module1_shape,module1_color,module2_shape,module2_color,module3_shape,module3_color","[1] {All other images contain only triangles and/or circles, while image 1 contains a square.}",1,1599,0,0
18,data/totems/dim3/var2/summaries/summary=trial18.png,2,module1_color,2,3,"module1_shape,module1_color,module2_shape,module2_color,module3_shape,module3_color","[1] {It is the only image where there are only two colors (red and green), whereas all other images contain three colors (red, green, and blue).}",1,1599,0,0
19,data/totems/dim3/var2/summaries/summary=trial19.png,1,module2_color,2,3,"module1_shape,module1_color,module2_shape,module2_color,module3_shape,module3_color","[1] {All other images use three distinct colors for the three shapes, while image 1 uses only one color (blue) for all shapes.}",1,1599,0,0
20,data/totems/dim3/var2/summaries/summary=trial20.png,5,module2_shape,2,3,"module1_shape,module1_color,module2_shape,module2_color,module3_shape,module3_color",[5] {It is the only image that contains a square; all other images contain only circles.},5,1599,0,0
21,data/totems/dim3/var2/summaries/summary=trial21.png,5,module1_shape,2,3,"module1_shape,module1_color,module2_shape,module2_color,module3_shape,module3_color","[5] {It is the only image where the shape at the bottom is a circle. In all other images, the shape at the bottom is an inverted triangle.}",5,1599,0,0
22,data/totems/dim3/var2/summaries/summary=trial22.png,6,module2_color,2,3,"module1_shape,module1_color,module2_shape,module2_color,module3_shape,module3_color","[6] {In all other images, the top shape is green and the bottom shape is either red or blue. In image 6, the top shape is green, but the middle shape is red and the bottom shape is blue.}",6,1599,0,0
23,data/totems/dim3/var2/summaries/summary=trial23.png,1,module2_shape,2,3,"module1_shape,module1_color,module2_shape,module2_color,module3_shape,module3_color",[1] {All other images contain a shape that is not a square (either a triangle or a circle).},1,1599,0,0
24,data/totems/dim3/var2/summaries/summary=trial24.png,5,module1_color,2,3,"module1_shape,module1_color,module2_shape,module2_color,module3_shape,module3_color","[5] {It is the only image where the bottom shape is green. In all other images, the bottom shape is red or blue.}",5,1599,0,0
