trial_idx,summary_path,oddball_idx,oddball_abstraction,reference_variance,n_dimensions,abstraction_columns,response,answer,n_input_tokens,n_thought_tokens,n_output_tokens
0,data/totems/dim3/var0/summaries/summary=trial0.png,3,module3_color,0,3,"module1_shape,module1_color,module2_shape,module2_color,module3_shape,module3_color","[3] {The circle is red, whereas in all other images the circle is green.}",3,1599,0,0
1,data/totems/dim3/var0/summaries/summary=trial1.png,3,module1_shape,0,3,"module1_shape,module1_color,module2_shape,module2_color,module3_shape,module3_color","[3] {The third image is different because the bottom shape is a square, while in all other images, the bottom shape is a triangle.}",3,1599,0,0
2,data/totems/dim3/var0/summaries/summary=trial2.png,6,module1_shape,0,3,"module1_shape,module1_color,module2_shape,module2_color,module3_shape,module3_color","[6] {The other five images all contain two triangles and one circle. Image 6 contains one triangle, one circle, and one square.}",6,1599,0,0
3,data/totems/dim3/var0/summaries/summary=trial3.png,3,module3_color,0,3,"module1_shape,module1_color,module2_shape,module2_color,module3_shape,module3_color","[3] {The top triangle is red, while in all other images, all triangles are green.}",3,1599,0,0
4,data/totems/dim3/var0/summaries/summary=trial4.png,3,module1_color,0,3,"module1_shape,module1_color,module2_shape,module2_color,module3_shape,module3_color","[3] {In image 3, the bottom square is green, whereas in all other images, the bottom square is blue.}",3,1599,0,0
5,data/totems/dim3/var0/summaries/summary=trial5.png,5,module2_shape,0,3,"module1_shape,module1_color,module2_shape,module2_color,module3_shape,module3_color","[5] {Image 5 is the outlier because it is composed of a square, a circle, and a triangle. The other five images are all composed of two squares and one triangle.}",5,1599,0,0
6,data/totems/dim3/var0/summaries/summary=trial6.png,4,module3_color,0,3,"module1_shape,module1_color,module2_shape,module2_color,module3_shape,module3_color","[4] {This image is the only one where the top square is green instead of red. All other images have a red top square, a green middle square, and a blue bottom square.}",4,1599,0,0
7,data/totems/dim3/var0/summaries/summary=trial7.png,4,module3_shape,0,3,"module1_shape,module1_color,module2_shape,module2_color,module3_shape,module3_color",[4] {It is the only image where one of the shapes is a square instead of a circle.},4,1599,0,0
8,data/totems/dim3/var0/summaries/summary=trial8.png,4,module1_shape,0,3,"module1_shape,module1_color,module2_shape,module2_color,module3_shape,module3_color","[4] {The bottom shape is a triangle, whereas in all other images, the bottom shape is a square.}",4,1599,0,0
9,data/totems/dim3/var0/summaries/summary=trial9.png,6,module1_color,0,3,"module1_shape,module1_color,module2_shape,module2_color,module3_shape,module3_color","[6] {The bottom triangle in image 6 is blue, while the bottom triangles in all other images are red.}",6,1599,0,0
