trial_idx,summary_path,oddball_idx,oddball_abstraction,reference_variance,n_dimensions,abstraction_columns,response,answer,n_input_tokens,n_thought_tokens,n_output_tokens
0,data/totems/dim3/var1/summaries/summary=trial0.png,3,module3_color,1,3,"module1_shape,module1_color,module2_shape,module2_color,module3_shape,module3_color","[3] {The top shape in image 3 is red, whereas in all other images, the top shape is green.}",3,1599,0,0
1,data/totems/dim3/var1/summaries/summary=trial1.png,3,module1_shape,1,3,"module1_shape,module1_color,module2_shape,module2_color,module3_shape,module3_color","[3] {The other five images all feature two green triangles at the bottom, whereas image 3 has a green square at the bottom.}",3,1599,0,0
2,data/totems/dim3/var1/summaries/summary=trial2.png,4,module1_shape,1,3,"module1_shape,module1_color,module2_shape,module2_color,module3_shape,module3_color","[4] {This image is the only one where the bottommost shape is a square. In all other images, the bottommost shape is an inverted triangle.}",4,1599,0,0
3,data/totems/dim3/var1/summaries/summary=trial3.png,5,module3_color,1,3,"module1_shape,module1_color,module2_shape,module2_color,module3_shape,module3_color","[5] {It is the only image where the top triangle is blue. In all other images with a blue triangle, it is located at the bottom of the stack.}",5,1599,0,0
4,data/totems/dim3/var1/summaries/summary=trial4.png,3,module1_color,1,3,"module1_shape,module1_color,module2_shape,module2_color,module3_shape,module3_color","[3] {The top and middle shapes share the same color in image 3, whereas in all other images, the top and bottom shapes share the same color.}",3,1599,0,0
5,data/totems/dim3/var1/summaries/summary=trial5.png,2,module2_shape,1,3,"module1_shape,module1_color,module2_shape,module2_color,module3_shape,module3_color","[2] {The other five images consist of a square stacked on top of a rectangle, which is then stacked on top of a triangle. The color scheme is consistent across these five, with the top square always being blue, and the bottom rectangle and triangle always being green. Image 2, however, consists of a square stacked on top of two triangles, all in green, making it the clear outlier.}",2,1599,0,0
6,data/totems/dim3/var1/summaries/summary=trial6.png,1,module3_color,1,3,"module1_shape,module1_color,module2_shape,module2_color,module3_shape,module3_color","[1] {All other images have at least one red square, while image 1 only has green and blue squares.}",1,1599,0,0
7,data/totems/dim3/var1/summaries/summary=trial7.png,2,module3_shape,1,3,"module1_shape,module1_color,module2_shape,module2_color,module3_shape,module3_color","[2] {All other images show three circles stacked vertically, while image 2 shows a triangle stacked on top of two circles.}",2,1599,0,0
8,data/totems/dim3/var1/summaries/summary=trial8.png,5,module1_shape,1,3,"module1_shape,module1_color,module2_shape,module2_color,module3_shape,module3_color",[5] {Image 5 is the only one where two circles are present. All other images have two squares and one circle.},5,1599,0,0
9,data/totems/dim3/var1/summaries/summary=trial9.png,5,module1_color,1,3,"module1_shape,module1_color,module2_shape,module2_color,module3_shape,module3_color",[5] {Image 5 is the only image that contains a green shape; all other shapes in all other images are red.},5,1599,0,0
10,data/totems/dim3/var1/summaries/summary=trial10.png,3,module1_shape,1,3,"module1_shape,module1_color,module2_shape,module2_color,module3_shape,module3_color","[3] {All other images show a red circle, a blue or green circle, and a blue square. Image 3 shows a red circle, a green circle, and a blue triangle.}",3,1599,0,0
11,data/totems/dim3/var1/summaries/summary=trial11.png,6,module1_shape,1,3,"module1_shape,module1_color,module2_shape,module2_color,module3_shape,module3_color",[6] {All other images show three squares stacked vertically. Image 6 shows two squares stacked on top of a triangle.},6,1599,0,0
12,data/totems/dim3/var1/summaries/summary=trial12.png,4,module2_shape,1,3,"module1_shape,module1_color,module2_shape,module2_color,module3_shape,module3_color","[4] {This image is the only one where the middle shape is a square; in all other images, the middle shape is a triangle.}",4,1599,0,0
13,data/totems/dim3/var1/summaries/summary=trial13.png,5,module3_color,1,3,"module1_shape,module1_color,module2_shape,module2_color,module3_shape,module3_color","[5] {In all other images, the top shape has red borders.}",5,1599,0,0
14,data/totems/dim3/var1/summaries/summary=trial14.png,5,module3_color,1,3,"module1_shape,module1_color,module2_shape,module2_color,module3_shape,module3_color","[5] {The top circle is green, while in all other images, the top circle is red.}",5,1599,0,0
15,data/totems/dim3/var1/summaries/summary=trial15.png,5,module2_shape,1,3,"module1_shape,module1_color,module2_shape,module2_color,module3_shape,module3_color","[5] {The other five images all feature a square shape in the middle, whereas image 5 has a circle in the middle.}",5,1599,0,0
