trial_idx,summary_path,oddball_idx,oddball_abstraction,reference_variance,n_dimensions,abstraction_columns
0,data/spirographs/dim1/var0/summaries/summary=trial0.png,3,central_scale,0,2,"central_primitive,central_scale"
1,data/spirographs/dim1/var0/summaries/summary=trial1.png,3,central_primitive,0,2,"central_primitive,central_scale"
2,data/spirographs/dim1/var0/summaries/summary=trial2.png,6,central_scale,0,2,"central_primitive,central_scale"
3,data/spirographs/dim1/var0/summaries/summary=trial3.png,3,central_scale,0,2,"central_primitive,central_scale"
4,data/spirographs/dim1/var0/summaries/summary=trial4.png,3,central_scale,0,2,"central_primitive,central_scale"
5,data/spirographs/dim1/var0/summaries/summary=trial5.png,5,central_primitive,0,2,"central_primitive,central_scale"
6,data/spirographs/dim1/var0/summaries/summary=trial6.png,4,central_primitive,0,2,"central_primitive,central_scale"
7,data/spirographs/dim1/var0/summaries/summary=trial7.png,4,central_primitive,0,2,"central_primitive,central_scale"
8,data/spirographs/dim1/var0/summaries/summary=trial8.png,4,central_primitive,0,2,"central_primitive,central_scale"
9,data/spirographs/dim1/var0/summaries/summary=trial9.png,6,central_scale,0,2,"central_primitive,central_scale"
10,data/spirographs/dim1/var0/summaries/summary=trial10.png,5,central_primitive,0,2,"central_primitive,central_scale"
11,data/spirographs/dim1/var0/summaries/summary=trial11.png,4,central_primitive,0,2,"central_primitive,central_scale"
12,data/spirographs/dim1/var0/summaries/summary=trial12.png,4,central_scale,0,2,"central_primitive,central_scale"
13,data/spirographs/dim1/var0/summaries/summary=trial13.png,6,central_scale,0,2,"central_primitive,central_scale"
14,data/spirographs/dim1/var0/summaries/summary=trial14.png,6,central_primitive,0,2,"central_primitive,central_scale"
15,data/spirographs/dim1/var0/summaries/summary=trial15.png,3,central_primitive,0,2,"central_primitive,central_scale"
16,data/spirographs/dim1/var0/summaries/summary=trial16.png,5,central_primitive,0,2,"central_primitive,central_scale"
17,data/spirographs/dim1/var0/summaries/summary=trial17.png,6,central_scale,0,2,"central_primitive,central_scale"
18,data/spirographs/dim1/var0/summaries/summary=trial18.png,1,central_scale,0,2,"central_primitive,central_scale"
19,data/spirographs/dim1/var0/summaries/summary=trial19.png,4,central_primitive,0,2,"central_primitive,central_scale"
20,data/spirographs/dim1/var0/summaries/summary=trial20.png,3,central_primitive,0,2,"central_primitive,central_scale"
21,data/spirographs/dim1/var0/summaries/summary=trial21.png,1,central_primitive,0,2,"central_primitive,central_scale"
22,data/spirographs/dim1/var0/summaries/summary=trial22.png,3,central_primitive,0,2,"central_primitive,central_scale"
23,data/spirographs/dim1/var0/summaries/summary=trial23.png,3,central_scale,0,2,"central_primitive,central_scale"
24,data/spirographs/dim1/var0/summaries/summary=trial24.png,4,central_scale,0,2,"central_primitive,central_scale"
