trial_idx,summary_path,oddball_idx,oddball_abstraction,reference_variance,n_dimensions,abstraction_columns,response,answer,n_input_tokens,n_thought_tokens,n_output_tokens
0,balanced_data/var_balanced/nuts_and_bolts/dim3/var2/summaries/summary=trial0.png,1,outer_ring_variant,2,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant","[1] {All other images have a double outline for the outer shape, while image 1 has only a single outline for the outer circle.}",1,1599,0,30
1,balanced_data/var_balanced/nuts_and_bolts/dim3/var2/summaries/summary=trial1.png,1,nested_shape_scale,2,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant","[3] {It is the only image where the central shape is a circle, while in all other images the central shape is a hexagon.}",3,1599,0,29
2,balanced_data/var_balanced/nuts_and_bolts/dim3/var2/summaries/summary=trial2.png,5,outer_shape_type,2,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant","[5] {All other images are composed of squares/diamonds, while image 5 is composed of a pentagon.}",5,1599,0,25
3,balanced_data/var_balanced/nuts_and_bolts/dim3/var2/summaries/summary=trial3.png,1,nested_shape_scale,2,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant","[1] {It is the only image where the central polygon is a square and there are 6 smaller pentagons around it. In images 3 and 4, the central polygon is a square but there are only 4 smaller pentagons. In images 2, 5 and 6, the central polygon is a hexagon.}",1,1599,0,69
4,balanced_data/var_balanced/nuts_and_bolts/dim3/var2/summaries/summary=trial4.png,6,inner_shape_type,2,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant","[6] {All other images contain hexagonal shapes, while image 6 contains only circles.}",6,1599,0,19
5,balanced_data/var_balanced/nuts_and_bolts/dim3/var2/summaries/summary=trial5.png,2,nested_shape_type,2,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant","[2] {All other images have a central circular feature, while image 2 has a central square feature.}",2,1599,0,23
6,balanced_data/var_balanced/nuts_and_bolts/dim3/var2/summaries/summary=trial6.png,3,inner_shape_type,2,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant",[3] {All other images contain at least one circle. Image 3 only contains squares (or diamonds).},3,1599,0,23
7,balanced_data/var_balanced/nuts_and_bolts/dim3/var2/summaries/summary=trial7.png,1,outer_ring_variant,2,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant","[2] {Image 2 is the outlier because the central circle is larger than the surrounding pentagons, whereas in all other images with a central circle, it is smaller than the surrounding pentagons. Alternatively, image 2 is the only pentagon-shaped image where the number of inner pentagons is the same as the number of sides of the outer shape. In images 4 and 6, there are 6 inner pentagons, but the outer shape is a 5-sided pentagon. In images 1, 3, and 5, there are 6 inner pentagons, and the outer shape is a circle (infinite sides).}",2,1599,0,134
8,balanced_data/var_balanced/nuts_and_bolts/dim3/var2/summaries/summary=trial8.png,6,outer_ring_variant,2,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant","[6] {Image 6 is the outlier because it is the only image where the outer shape is a single line, rather than a double line. In all other images, the outermost shape (a pentagon) is drawn with a double line.}",6,1599,0,51
9,balanced_data/var_balanced/nuts_and_bolts/dim3/var2/summaries/summary=trial9.png,2,inner_shape_type,2,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant","[2] {Image 2 is the only one where all the smaller shapes are pentagons, and the central shape is a square. All other images have all small shapes as hexagons or a mix of hexagons and a central hexagon, or hexagons and a central square.}",2,1599,0,54
10,balanced_data/var_balanced/nuts_and_bolts/dim3/var2/summaries/summary=trial10.png,1,inner_n_shapes,2,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant","[1] {All other images have at least 6 small circles, while image 1 has only 4. Also, all other images except 1 have either a double border or a square in the middle, or both. Image 1 has neither.}",1,1599,0,53
11,balanced_data/var_balanced/nuts_and_bolts/dim3/var2/summaries/summary=trial11.png,6,inner_n_shapes,2,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant",[6] {Images 1-5 all contain six smaller shapes (either circles or diamonds) placed symmetrically within the pentagonal border. Image 6 contains only four smaller diamond shapes.},6,1599,0,38
12,balanced_data/var_balanced/nuts_and_bolts/dim3/var2/summaries/summary=trial12.png,2,outer_ring_variant,2,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant",[2] {Image 2 is the only one without a double-lined hexagon on the outside.},2,1599,0,21
13,balanced_data/var_balanced/nuts_and_bolts/dim3/var2/summaries/summary=trial13.png,3,nested_shape_type,2,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant","[3] {All other images contain a central pentagon, while image 3 contains a central circle.}",3,1599,0,22
14,balanced_data/var_balanced/nuts_and_bolts/dim3/var2/summaries/summary=trial14.png,1,inner_n_shapes,2,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant",[1] {All other images have four small hexagons and one larger central shape. Image 1 has six small hexagons and one larger central shape.},1,1599,0,30
15,balanced_data/var_balanced/nuts_and_bolts/dim3/var2/summaries/summary=trial15.png,2,outer_ring_variant,2,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant",[2] {Image 2 is the only image with a double border around the outer hexagon. All other images have a single border.},2,1599,0,28
16,balanced_data/var_balanced/nuts_and_bolts/dim3/var2/summaries/summary=trial16.png,1,nested_shape_type,2,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant","[1] {It is the only image where the innermost shape (hexagon) is different from the outermost shape (pentagon). In all other images, the innermost shape is a pentagon, matching the outermost shape.}",1,1599,0,44
17,balanced_data/var_balanced/nuts_and_bolts/dim3/var2/summaries/summary=trial17.png,1,inner_shape_type,2,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant",[1] {It is the only image where the small shapes are pentagons instead of diamonds.},1,1599,0,20
18,balanced_data/var_balanced/nuts_and_bolts/dim3/var2/summaries/summary=trial18.png,6,inner_shape_type,2,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant","[6] {The other five images contain circular shapes (the small circles), while image 6 contains hexagonal shapes instead.}",6,1599,0,25
