trial_idx,summary_path,oddball_idx,oddball_abstraction,reference_variance,n_dimensions,abstraction_columns,response,answer,n_input_tokens,n_thought_tokens,n_output_tokens
0,balanced_data/var_balanced/nuts_and_bolts/dim1/var0/summaries/summary=trial0.png,1,nested_shape_type,0,1,"nested_shape_type,nested_shape_scale","[1] {All other images show a pentagon, while image 1 shows a hexagon.}",1,1599,0,20
1,balanced_data/var_balanced/nuts_and_bolts/dim1/var0/summaries/summary=trial1.png,6,nested_shape_type,0,1,"nested_shape_type,nested_shape_scale","[6] {The image in position 6 contains a diamond shape, whereas all other images contain a circle.}",6,1599,0,23
2,balanced_data/var_balanced/nuts_and_bolts/dim1/var0/summaries/summary=trial2.png,2,nested_shape_type,0,1,"nested_shape_type,nested_shape_scale","[2] {Image 2 shows a square, while all other images show a hexagon.}",2,1599,0,19
3,balanced_data/var_balanced/nuts_and_bolts/dim1/var0/summaries/summary=trial3.png,2,nested_shape_scale,0,1,"nested_shape_type,nested_shape_scale","[2] {Image 2 shows a significantly smaller pentagon compared to the other five images, which all feature a larger pentagon of approximately the same size.}",2,1599,0,33
4,balanced_data/var_balanced/nuts_and_bolts/dim1/var0/summaries/summary=trial4.png,6,nested_shape_scale,0,1,"nested_shape_type,nested_shape_scale",[6] {Image 6 is the only image where the hexagon is larger than the others and the numbers are also larger.},6,1599,0,26
5,balanced_data/var_balanced/nuts_and_bolts/dim1/var0/summaries/summary=trial5.png,5,nested_shape_scale,0,1,"nested_shape_type,nested_shape_scale",[5] {Image 5 contains a smaller circle compared to all other images.},5,1599,0,17
6,balanced_data/var_balanced/nuts_and_bolts/dim1/var0/summaries/summary=trial6.png,1,nested_shape_type,0,1,"nested_shape_type,nested_shape_scale","[1] {It is a polygon with straight sides, while the other five images are circles.}",1,1599,0,20
7,balanced_data/var_balanced/nuts_and_bolts/dim1/var0/summaries/summary=trial7.png,1,nested_shape_scale,0,1,"nested_shape_type,nested_shape_scale",[1] {Image 1 is the outlier because the pentagon shown is significantly smaller than the pentagons in the other five images.},1,1599,0,28
8,balanced_data/var_balanced/nuts_and_bolts/dim1/var0/summaries/summary=trial8.png,2,nested_shape_type,0,1,"nested_shape_type,nested_shape_scale","[2] {All other images show a polygon (specifically, a pentagon), whereas image 2 shows a circle.}",2,1599,0,25
9,balanced_data/var_balanced/nuts_and_bolts/dim1/var0/summaries/summary=trial9.png,5,nested_shape_type,0,1,"nested_shape_type,nested_shape_scale","[5] {Image 5 shows a hexagon (6 sides), while all other images show a pentagon (5 sides).}",5,1599,0,26
10,balanced_data/var_balanced/nuts_and_bolts/dim1/var0/summaries/summary=trial10.png,5,nested_shape_scale,0,1,"nested_shape_type,nested_shape_scale","[5] {Image 5 has a smaller hexagon compared to the other five images, which all feature a larger hexagon of approximately the same size.}",5,1599,0,30
11,balanced_data/var_balanced/nuts_and_bolts/dim1/var0/summaries/summary=trial11.png,6,nested_shape_type,0,1,"nested_shape_type,nested_shape_scale","[6] {Image 6 contains a circle, while all other images (1-5) contain a hexagon.}",6,1599,0,24
12,balanced_data/var_balanced/nuts_and_bolts/dim1/var0/summaries/summary=trial12.png,6,nested_shape_type,0,1,"nested_shape_type,nested_shape_scale","[6] {Image 6 shows a pentagon, while all other images show a hexagon.}",6,1599,0,20
13,balanced_data/var_balanced/nuts_and_bolts/dim1/var0/summaries/summary=trial13.png,2,nested_shape_scale,0,1,"nested_shape_type,nested_shape_scale",[2] {Image 2 contains a larger circle than all other images.},2,1599,0,16
