trial_idx,summary_path,oddball_idx,oddball_abstraction,reference_variance,n_dimensions,abstraction_columns,response,answer,n_input_tokens,n_thought_tokens,n_output_tokens
0,balanced_data/dim_balanced/glyphs/dim1/var0/summaries/summary=trial0.png,1,emb1_type,0,1,"emb1_type,emb1_color","[1] {All other images show two red circles at the bottom, whereas image 1 shows a single red horizontal line connecting the bottoms of the two black vertical lines.}",1,1599,0,35
1,balanced_data/dim_balanced/glyphs/dim1/var0/summaries/summary=trial1.png,2,emb1_type,0,1,"emb1_type,emb1_color","[2] {The blue line in image 2 consists of two separate circles, while in all other images, the blue line is a single continuous horizontal line connecting the two vertical lines.}",2,1599,0,38
2,balanced_data/dim_balanced/glyphs/dim1/var0/summaries/summary=trial2.png,2,emb1_type,0,1,"emb1_type,emb1_color","[2] {All other images have two green circles at the bottom of the black vertical lines, while image 2 has a single green horizontal line connecting the two vertical lines.}",2,1599,0,36
3,balanced_data/dim_balanced/glyphs/dim1/var0/summaries/summary=trial3.png,6,emb1_color,0,1,"emb1_type,emb1_color","[6] {In images 1-5, the small circles at the bottom are blue, while in image 6, they are red.}",6,1599,0,30
4,balanced_data/dim_balanced/glyphs/dim1/var0/summaries/summary=trial4.png,5,emb1_color,0,1,"emb1_type,emb1_color","[5] {The horizontal line in image 5 is red, while in all other images it is green.}",5,1599,0,23
5,balanced_data/dim_balanced/glyphs/dim1/var0/summaries/summary=trial5.png,1,emb1_type,0,1,"emb1_type,emb1_color","[1] {Image 1 is the outlier because it contains two distinct green circles, whereas all other images feature a single continuous green line connecting the two black vertical lines.}",1,1599,0,35
6,balanced_data/dim_balanced/glyphs/dim1/var0/summaries/summary=trial6.png,1,emb1_type,0,1,"emb1_type,emb1_color","[1] {All other images have a curved red line, while image 1 has a straight red line.}",1,1599,0,23
7,balanced_data/dim_balanced/glyphs/dim1/var0/summaries/summary=trial7.png,2,emb1_color,0,1,"emb1_type,emb1_color","[2] {All other images have green circles at the bottom, while image 2 has red circles.}",2,1599,0,22
8,balanced_data/dim_balanced/glyphs/dim1/var0/summaries/summary=trial8.png,5,emb1_type,0,1,"emb1_type,emb1_color",[5] {Image 5 is the only one that has a horizontal blue line connecting the two vertical black lines. All other images have two blue circles at the bottom of the black lines.},5,1599,0,39
9,balanced_data/dim_balanced/glyphs/dim1/var0/summaries/summary=trial9.png,6,emb1_type,0,1,"emb1_type,emb1_color","[6] {The blue line in image 6 is curved, while in all other images, the blue line is straight.}",6,1599,0,26
