trial_idx,summary_path,oddball_idx,oddball_abstraction,reference_variance,n_dimensions,abstraction_columns,response,answer,n_input_tokens,n_thought_tokens,n_output_tokens
0,balanced_data/dim_balanced/glyphs/dim2/var3/summaries/summary=trial0.png,6,emb1_color,3,2,"emb1_type,emb1_color,emb2_type,emb2_color",[4] {This image is identical to image 3. All other images are unique.},4,1599,0,19
1,balanced_data/dim_balanced/glyphs/dim2/var3/summaries/summary=trial1.png,3,emb1_type,3,2,"emb1_type,emb1_color,emb2_type,emb2_color","[2] {Images 1, 3, 4, 5, and 6 contain two elements of the same color, while image 2 contains three different colored elements.}",2,1599,0,38
2,balanced_data/dim_balanced/glyphs/dim2/var3/summaries/summary=trial2.png,1,emb1_color,3,2,"emb1_type,emb1_color,emb2_type,emb2_color","[5] {All other images show the two vertical black lines connected either at the top by a single horizontal line or at the bottom by a single horizontal line. Image 5 is the only one with two distinct pairs of unconnected circles, meaning it doesn't have a single horizontal line connecting the vertical lines in any way, unlike the others.}",5,1599,0,70
3,balanced_data/dim_balanced/glyphs/dim2/var3/summaries/summary=trial3.png,1,emb2_color,3,2,"emb1_type,emb1_color,emb2_type,emb2_color",[1] {It is the only image where a blue element is not a horizontal line or a pair of circles.},1,1599,0,24
4,balanced_data/dim_balanced/glyphs/dim2/var3/summaries/summary=trial4.png,5,emb2_color,3,2,"emb1_type,emb1_color,emb2_type,emb2_color",[5] {All other images contain at least one red or green element. Image 5 contains only blue and green elements.},5,1599,0,26
5,balanced_data/dim_balanced/glyphs/dim2/var3/summaries/summary=trial5.png,5,emb1_type,3,2,"emb1_type,emb1_color,emb2_type,emb2_color","[5] {Image 5 is the outlier because the lower horizontal lines are replaced by two small green circles, unlike all other images where they are lines or wavy lines.}",5,1599,0,35
6,balanced_data/dim_balanced/glyphs/dim2/var3/summaries/summary=trial6.png,5,emb1_type,3,2,"emb1_type,emb1_color,emb2_type,emb2_color",[5] {All other images contain at least one curved line. Image 5 only contains straight lines.},5,1599,0,22
7,balanced_data/dim_balanced/glyphs/dim2/var3/summaries/summary=trial7.png,6,emb2_type,3,2,"emb1_type,emb1_color,emb2_type,emb2_color","[6] {Images 1, 2, 3, 4, and 5 all feature two vertical lines and some form of ""eyes"" (circles) or a ""mouth"" (horizontal line), resembling a simplified face. Image 6 is different because it has a horizontal line *between* the two vertical lines, rather than below them, making it look like the letter 'H' with green ""eyes"" below, which breaks the ""face"" pattern established by the other images.}",6,1599,0,102
8,balanced_data/dim_balanced/glyphs/dim2/var3/summaries/summary=trial8.png,5,emb1_type,3,2,"emb1_type,emb1_color,emb2_type,emb2_color","[5] {All other images contain circles, whereas image 5 contains a horizontal line segment at the bottom instead of circles.}",5,1599,0,26
9,balanced_data/dim_balanced/glyphs/dim2/var3/summaries/summary=trial9.png,2,emb1_type,3,2,"emb1_type,emb1_color,emb2_type,emb2_color","[2] {All other images contain two horizontal lines or two circles, while image 2 contains one horizontal line and two circles.}",2,1599,0,27
