trial_idx,summary_path,oddball_idx,oddball_abstraction,reference_variance,n_dimensions,abstraction_columns,response,answer,n_input_tokens,n_thought_tokens,n_output_tokens
0,balanced_data/dim_balanced/glyphs/dim3/var5/summaries/summary=trial0.png,2,emb1_color,5,3,"emb1_type,emb1_color,emb2_type,emb2_color,emb3_type,emb3_color",[3] {Image 3 is the only one that does not contain any blue or green colored elements. All its elements are either black or red.},3,1599,0,31
1,balanced_data/dim_balanced/glyphs/dim3/var5/summaries/summary=trial1.png,3,emb1_type,5,3,"emb1_type,emb1_color,emb2_type,emb2_color,emb3_type,emb3_color","[6] {Image 6 is the only one where the two top-most short lines are red. In all other images where these elements are present (1 and 3), they are blue.}",6,1599,0,41
2,balanced_data/dim_balanced/glyphs/dim3/var5/summaries/summary=trial2.png,3,emb1_color,5,3,"emb1_type,emb1_color,emb2_type,emb2_color,emb3_type,emb3_color","[2] {Image 2 is the only image that contains only green shapes, while all other images contain a mix of red and green shapes.}",2,1599,0,30
3,balanced_data/dim_balanced/glyphs/dim3/var5/summaries/summary=trial3.png,3,emb3_color,5,3,"emb1_type,emb1_color,emb2_type,emb2_color,emb3_type,emb3_color","[3] {All other images contain at least one green element, while image 3 only contains black, blue, and red elements.}",3,1599,0,28
4,balanced_data/dim_balanced/glyphs/dim3/var5/summaries/summary=trial4.png,6,emb2_type,5,3,"emb1_type,emb1_color,emb2_type,emb2_color,emb3_type,emb3_color","[6] {All other images have at least two wavy lines, whereas image 6 only has one wavy line and one straight line.}",6,1599,0,28
5,balanced_data/dim_balanced/glyphs/dim3/var5/summaries/summary=trial5.png,3,emb1_color,5,3,"emb1_type,emb1_color,emb2_type,emb2_color,emb3_type,emb3_color","The elementary visual feature common to five of the images is the presence of two small circles (or ovals) within the vertical lines.

[4] {This image is the only one that does not contain two small circles or ovals between the vertical lines. All other images have two small circles (or ovals) as part of their design.}",4,1599,0,71
6,balanced_data/dim_balanced/glyphs/dim3/var5/summaries/summary=trial6.png,2,emb2_type,5,3,"emb1_type,emb1_color,emb2_type,emb2_color,emb3_type,emb3_color",[4] {The outlier is image 4 because it is the only image that does not contain any green elements and also does not contain any wavy lines. All other images have at least one of these features.},4,1599,0,43
7,balanced_data/dim_balanced/glyphs/dim3/var5/summaries/summary=trial7.png,6,emb3_type,5,3,"emb1_type,emb1_color,emb2_type,emb2_color,emb3_type,emb3_color","[6] {Images 1-5 all feature two small circles at the top, which are absent in image 6. Additionally, images 1-5 have two prominent vertical lines that are truncated at the top, while image 6 has these lines fully connected at the top by a green line.}",6,1599,0,62
8,balanced_data/dim_balanced/glyphs/dim3/var5/summaries/summary=trial8.png,1,emb3_type,5,3,"emb1_type,emb1_color,emb2_type,emb2_color,emb3_type,emb3_color","[1] {All other images contain at least one curved colored line, while image 1 only has straight lines.}",1,1599,0,24
9,balanced_data/dim_balanced/glyphs/dim3/var5/summaries/summary=trial9.png,6,emb3_color,5,3,"emb1_type,emb1_color,emb2_type,emb2_color,emb3_type,emb3_color","[2] {Image 2 is the only one where all three horizontal lines are wavy. In all other images, at least one of the horizontal lines is straight.}",2,1599,0,34
