trial_idx,summary_path,oddball_idx,oddball_abstraction,reference_variance,n_dimensions,abstraction_columns,response,answer,n_input_tokens,n_thought_tokens,n_output_tokens
0,balanced_data/var_balanced/totems/dim2/var1/summaries/summary=trial0.png,6,module1_color,1,2,"module1_shape,module1_color,module2_shape,module2_color","[6] {The square is green, while in all other images the square is red.}",6,1599,0,19
1,balanced_data/var_balanced/totems/dim2/var1/summaries/summary=trial1.png,2,module1_shape,1,2,"module1_shape,module1_color,module2_shape,module2_color",[2] {It is the only image that does not consist of two circles.},2,1599,0,17
2,balanced_data/var_balanced/totems/dim2/var1/summaries/summary=trial2.png,4,module1_color,1,2,"module1_shape,module1_color,module2_shape,module2_color","[4] {The bottom shape is red, while in the other five images that include a square at the bottom, the bottom square is green. In the images with two circles, the bottom circle is green.}",4,1599,0,43
3,balanced_data/var_balanced/totems/dim2/var1/summaries/summary=trial3.png,3,module2_color,1,2,"module1_shape,module1_color,module2_shape,module2_color","[3] {It is the only image where the circle is green. In all other images that contain a circle, the circle is blue. Images 1, 2, and 4 do not contain a circle.}",3,1599,0,45
4,balanced_data/var_balanced/totems/dim2/var1/summaries/summary=trial4.png,3,module2_color,1,2,"module1_shape,module1_color,module2_shape,module2_color","[3] {All other images show two shapes of the same color, while image 3 shows two shapes of different colors (red square and green circle).}",3,1599,0,32
5,balanced_data/var_balanced/totems/dim2/var1/summaries/summary=trial5.png,1,module1_shape,1,2,"module1_shape,module1_color,module2_shape,module2_color","[1] {The top shape (a circle) is red and the bottom shape (a square) is green. In all other images, the red shape is on top, and the green shape is on the bottom. However, in images 2, 4, and 6 the bottom shape is a downward-pointing triangle, while in images 3 and 5 the bottom shape is an upward-pointing triangle. But in image 1, the bottom shape is a square.}",1,1599,0,99
6,balanced_data/var_balanced/totems/dim2/var1/summaries/summary=trial6.png,1,module1_shape,1,2,"module1_shape,module1_color,module2_shape,module2_color","[1] {The image contains a circle and a triangle, whereas all other images contain two triangles.}",1,1599,0,21
7,balanced_data/var_balanced/totems/dim2/var1/summaries/summary=trial7.png,3,module2_shape,1,2,"module1_shape,module1_color,module2_shape,module2_color",[3] {Image 3 is the only one that does not contain two squares stacked vertically. It has a triangle above a square.},3,1599,0,28
8,balanced_data/var_balanced/totems/dim2/var1/summaries/summary=trial8.png,6,module1_shape,1,2,"module1_shape,module1_color,module2_shape,module2_color","[6] {All other images contain at least one square shape, whereas image 6 contains only triangles.}",6,1599,0,22
9,balanced_data/var_balanced/totems/dim2/var1/summaries/summary=trial9.png,4,module1_shape,1,2,"module1_shape,module1_color,module2_shape,module2_color",[4] {It is the only image where the two shapes are different (a circle and a triangle). All other images consist of two circles.},4,1599,0,30
10,balanced_data/var_balanced/totems/dim2/var1/summaries/summary=trial10.png,2,module2_shape,1,2,"module1_shape,module1_color,module2_shape,module2_color","[2] {Image 2 is the only one where the upper shape is a circle; in all other images, both shapes are triangles.}",2,1599,0,29
11,balanced_data/var_balanced/totems/dim2/var1/summaries/summary=trial11.png,2,module1_shape,1,2,"module1_shape,module1_color,module2_shape,module2_color","[2] {Image 2 shows two rectangles, while all other images show a rectangle on top of a triangle.}",2,1599,0,24
12,balanced_data/var_balanced/totems/dim2/var1/summaries/summary=trial12.png,2,module1_color,1,2,"module1_shape,module1_color,module2_shape,module2_color","[2] {The circle in image 2 is blue, while the square is red. In all other images, either both shapes are blue, or the circle is green and the square is blue.}",2,1599,0,41
13,balanced_data/var_balanced/totems/dim2/var1/summaries/summary=trial13.png,2,module1_color,1,2,"module1_shape,module1_color,module2_shape,module2_color","[2] {Image 2 is the only one where both triangles are blue. In all other images, at least one of the triangles is green.}",2,1599,0,31
14,balanced_data/var_balanced/totems/dim2/var1/summaries/summary=trial14.png,6,module2_color,1,2,"module1_shape,module1_color,module2_shape,module2_color","[6] {In all other images, the circle is red, and the lower shape is green. In image 6, both shapes are green.}",6,1599,0,31
