trial_idx,summary_path,oddball_idx,oddball_abstraction,reference_variance,n_dimensions,abstraction_columns,response,answer,n_input_tokens,n_thought_tokens,n_output_tokens
0,balanced_data/var_balanced/totems/dim3/var4/summaries/summary=trial0.png,1,module1_color,4,3,"module1_shape,module1_color,module2_shape,module2_color,module3_shape,module3_color",[2] {It is the only image where all shapes are the same color.},2,1599,0,17
1,balanced_data/var_balanced/totems/dim3/var4/summaries/summary=trial1.png,1,module1_shape,4,3,"module1_shape,module1_color,module2_shape,module2_color,module3_shape,module3_color","[2] {Images 1, 3, 4, 5, and 6 contain at least one shape that is not a downward-pointing triangle, while image 2 contains only downward-pointing triangles and a circle.}",2,1599,0,48
2,balanced_data/var_balanced/totems/dim3/var4/summaries/summary=trial2.png,1,module1_color,4,3,"module1_shape,module1_color,module2_shape,module2_color,module3_shape,module3_color","[6] {Image 6 is the outlier because it is the only image where all the shapes above the bottommost shape are the same type of shape (two triangles). All other images have at least two different types of shapes among the top two shapes, or the top two shapes are of the same type but are not the uppermost shapes.}",6,1599,0,69
3,balanced_data/var_balanced/totems/dim3/var4/summaries/summary=trial3.png,5,module3_color,4,3,"module1_shape,module1_color,module2_shape,module2_color,module3_shape,module3_color","[3] {All other images show at least two shapes with a shared color, whereas image 3 has all three shapes with different colors (blue triangle, blue square, green circle).}",3,1599,0,38
4,balanced_data/var_balanced/totems/dim3/var4/summaries/summary=trial4.png,6,module2_shape,4,3,"module1_shape,module1_color,module2_shape,module2_color,module3_shape,module3_color","[6] {In all other images, the shapes are stacked in a specific order: the bottom shape is a square or an upward-pointing triangle, and then a circle and a triangle (or two triangles) are placed above it, or vice versa, creating a tower-like structure with a base. In image 6, the circle is in the middle, and a square is at the bottom while an inverted triangle is at the top, breaking the ""tower"" pattern of the other images that either start with a square or have all shapes as triangles. More precisely, in images 1, 3, 4, the top is a circle, middle is an upward triangle, and bottom is a square or downward triangle. In 2 and 5, all shapes are triangles. Image 6 has the circle in the middle, disrupting this pattern.}",6,1599,0,174
5,balanced_data/var_balanced/totems/dim3/var4/summaries/summary=trial5.png,6,module1_color,4,3,"module1_shape,module1_color,module2_shape,module2_color,module3_shape,module3_color","[6] {In all other images, there are three distinct colors used among the shapes. Image 6 is the only one where all three shapes are the same color (green).}",6,1599,0,37
6,balanced_data/var_balanced/totems/dim3/var4/summaries/summary=trial6.png,5,module2_shape,4,3,"module1_shape,module1_color,module2_shape,module2_color,module3_shape,module3_color","[3] {In image 3, the triangles are both facing downwards, while in all other images where triangles are present, they are either all facing upwards or are mixed, with some facing up and some facing down.}",3,1599,0,45
7,balanced_data/var_balanced/totems/dim3/var4/summaries/summary=trial7.png,1,module3_shape,4,3,"module1_shape,module1_color,module2_shape,module2_color,module3_shape,module3_color","[5] {All other images contain a triangle shape, while image 5 consists only of squares.}",5,1599,0,21
8,balanced_data/var_balanced/totems/dim3/var4/summaries/summary=trial8.png,6,module3_shape,4,3,"module1_shape,module1_color,module2_shape,module2_color,module3_shape,module3_color",[3] {Image 3 is the only image that has only one color (blue) for its shapes. All other images use two colors (blue and green) for their shapes.},3,1599,0,38
9,balanced_data/var_balanced/totems/dim3/var4/summaries/summary=trial9.png,5,module3_color,4,3,"module1_shape,module1_color,module2_shape,module2_color,module3_shape,module3_color",[4] {This is the only image that does not contain a circle.},4,1599,0,16
