trial_idx,summary_path,oddball_idx,oddball_abstraction,reference_variance,n_dimensions,abstraction_columns
0,balanced_data/var_balanced/nuts_and_bolts/dim3/var0/summaries/summary=trial0.png,1,outer_ring_variant,0,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
1,balanced_data/var_balanced/nuts_and_bolts/dim3/var0/summaries/summary=trial1.png,2,nested_shape_scale,0,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
2,balanced_data/var_balanced/nuts_and_bolts/dim3/var0/summaries/summary=trial2.png,2,outer_shape_type,0,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
3,balanced_data/var_balanced/nuts_and_bolts/dim3/var0/summaries/summary=trial3.png,6,nested_shape_scale,0,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
4,balanced_data/var_balanced/nuts_and_bolts/dim3/var0/summaries/summary=trial4.png,5,inner_shape_type,0,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
5,balanced_data/var_balanced/nuts_and_bolts/dim3/var0/summaries/summary=trial5.png,5,nested_shape_type,0,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
6,balanced_data/var_balanced/nuts_and_bolts/dim3/var0/summaries/summary=trial6.png,1,inner_shape_type,0,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
7,balanced_data/var_balanced/nuts_and_bolts/dim3/var0/summaries/summary=trial7.png,1,outer_ring_variant,0,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
8,balanced_data/var_balanced/nuts_and_bolts/dim3/var0/summaries/summary=trial8.png,2,outer_ring_variant,0,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
9,balanced_data/var_balanced/nuts_and_bolts/dim3/var0/summaries/summary=trial9.png,5,inner_shape_type,0,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
10,balanced_data/var_balanced/nuts_and_bolts/dim3/var0/summaries/summary=trial10.png,5,inner_n_shapes,0,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
11,balanced_data/var_balanced/nuts_and_bolts/dim3/var0/summaries/summary=trial11.png,6,inner_n_shapes,0,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
12,balanced_data/var_balanced/nuts_and_bolts/dim3/var0/summaries/summary=trial12.png,2,outer_ring_variant,0,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
13,balanced_data/var_balanced/nuts_and_bolts/dim3/var0/summaries/summary=trial13.png,5,nested_shape_type,0,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
14,balanced_data/var_balanced/nuts_and_bolts/dim3/var0/summaries/summary=trial14.png,1,inner_n_shapes,0,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
