trial_idx,summary_path,oddball_idx,oddball_abstraction,reference_variance,n_dimensions,abstraction_columns
0,balanced_data/var_balanced/totems/dim2/var2/summaries/summary=trial0.png,1,module1_color,2,2,"module1_shape,module1_color,module2_shape,module2_color"
1,balanced_data/var_balanced/totems/dim2/var2/summaries/summary=trial1.png,2,module1_shape,2,2,"module1_shape,module1_color,module2_shape,module2_color"
2,balanced_data/var_balanced/totems/dim2/var2/summaries/summary=trial2.png,5,module1_color,2,2,"module1_shape,module1_color,module2_shape,module2_color"
3,balanced_data/var_balanced/totems/dim2/var2/summaries/summary=trial3.png,1,module2_color,2,2,"module1_shape,module1_color,module2_shape,module2_color"
4,balanced_data/var_balanced/totems/dim2/var2/summaries/summary=trial4.png,2,module2_color,2,2,"module1_shape,module1_color,module2_shape,module2_color"
5,balanced_data/var_balanced/totems/dim2/var2/summaries/summary=trial5.png,1,module1_shape,2,2,"module1_shape,module1_color,module2_shape,module2_color"
6,balanced_data/var_balanced/totems/dim2/var2/summaries/summary=trial6.png,3,module1_shape,2,2,"module1_shape,module1_color,module2_shape,module2_color"
7,balanced_data/var_balanced/totems/dim2/var2/summaries/summary=trial7.png,1,module2_shape,2,2,"module1_shape,module1_color,module2_shape,module2_color"
8,balanced_data/var_balanced/totems/dim2/var2/summaries/summary=trial8.png,6,module1_shape,2,2,"module1_shape,module1_color,module2_shape,module2_color"
9,balanced_data/var_balanced/totems/dim2/var2/summaries/summary=trial9.png,6,module1_shape,2,2,"module1_shape,module1_color,module2_shape,module2_color"
10,balanced_data/var_balanced/totems/dim2/var2/summaries/summary=trial10.png,2,module2_shape,2,2,"module1_shape,module1_color,module2_shape,module2_color"
11,balanced_data/var_balanced/totems/dim2/var2/summaries/summary=trial11.png,5,module1_shape,2,2,"module1_shape,module1_color,module2_shape,module2_color"
12,balanced_data/var_balanced/totems/dim2/var2/summaries/summary=trial12.png,5,module1_color,2,2,"module1_shape,module1_color,module2_shape,module2_color"
13,balanced_data/var_balanced/totems/dim2/var2/summaries/summary=trial13.png,3,module1_color,2,2,"module1_shape,module1_color,module2_shape,module2_color"
14,balanced_data/var_balanced/totems/dim2/var2/summaries/summary=trial14.png,6,module2_color,2,2,"module1_shape,module1_color,module2_shape,module2_color"
15,balanced_data/var_balanced/totems/dim2/var2/summaries/summary=trial15.png,2,module1_color,2,2,"module1_shape,module1_color,module2_shape,module2_color"
16,balanced_data/var_balanced/totems/dim2/var2/summaries/summary=trial16.png,6,module2_shape,2,2,"module1_shape,module1_color,module2_shape,module2_color"
17,balanced_data/var_balanced/totems/dim2/var2/summaries/summary=trial17.png,1,module2_color,2,2,"module1_shape,module1_color,module2_shape,module2_color"
18,balanced_data/var_balanced/totems/dim2/var2/summaries/summary=trial18.png,6,module2_color,2,2,"module1_shape,module1_color,module2_shape,module2_color"
19,balanced_data/var_balanced/totems/dim2/var2/summaries/summary=trial19.png,6,module2_color,2,2,"module1_shape,module1_color,module2_shape,module2_color"
20,balanced_data/var_balanced/totems/dim2/var2/summaries/summary=trial20.png,2,module2_shape,2,2,"module1_shape,module1_color,module2_shape,module2_color"
21,balanced_data/var_balanced/totems/dim2/var2/summaries/summary=trial21.png,2,module2_shape,2,2,"module1_shape,module1_color,module2_shape,module2_color"
22,balanced_data/var_balanced/totems/dim2/var2/summaries/summary=trial22.png,2,module2_color,2,2,"module1_shape,module1_color,module2_shape,module2_color"
23,balanced_data/var_balanced/totems/dim2/var2/summaries/summary=trial23.png,3,module1_shape,2,2,"module1_shape,module1_color,module2_shape,module2_color"
24,balanced_data/var_balanced/totems/dim2/var2/summaries/summary=trial24.png,5,module1_color,2,2,"module1_shape,module1_color,module2_shape,module2_color"
25,balanced_data/var_balanced/totems/dim2/var2/summaries/summary=trial25.png,3,module2_shape,2,2,"module1_shape,module1_color,module2_shape,module2_color"
26,balanced_data/var_balanced/totems/dim2/var2/summaries/summary=trial26.png,6,module1_shape,2,2,"module1_shape,module1_color,module2_shape,module2_color"
27,balanced_data/var_balanced/totems/dim2/var2/summaries/summary=trial27.png,3,module1_shape,2,2,"module1_shape,module1_color,module2_shape,module2_color"
28,balanced_data/var_balanced/totems/dim2/var2/summaries/summary=trial28.png,1,module1_color,2,2,"module1_shape,module1_color,module2_shape,module2_color"
29,balanced_data/var_balanced/totems/dim2/var2/summaries/summary=trial29.png,5,module1_color,2,2,"module1_shape,module1_color,module2_shape,module2_color"
30,balanced_data/var_balanced/totems/dim2/var2/summaries/summary=trial30.png,6,module2_color,2,2,"module1_shape,module1_color,module2_shape,module2_color"
31,balanced_data/var_balanced/totems/dim2/var2/summaries/summary=trial31.png,5,module2_shape,2,2,"module1_shape,module1_color,module2_shape,module2_color"
32,balanced_data/var_balanced/totems/dim2/var2/summaries/summary=trial32.png,6,module1_shape,2,2,"module1_shape,module1_color,module2_shape,module2_color"
33,balanced_data/var_balanced/totems/dim2/var2/summaries/summary=trial33.png,1,module1_shape,2,2,"module1_shape,module1_color,module2_shape,module2_color"
34,balanced_data/var_balanced/totems/dim2/var2/summaries/summary=trial34.png,6,module2_color,2,2,"module1_shape,module1_color,module2_shape,module2_color"
35,balanced_data/var_balanced/totems/dim2/var2/summaries/summary=trial35.png,4,module2_color,2,2,"module1_shape,module1_color,module2_shape,module2_color"
36,balanced_data/var_balanced/totems/dim2/var2/summaries/summary=trial36.png,5,module2_color,2,2,"module1_shape,module1_color,module2_shape,module2_color"
37,balanced_data/var_balanced/totems/dim2/var2/summaries/summary=trial37.png,2,module1_shape,2,2,"module1_shape,module1_color,module2_shape,module2_color"
38,balanced_data/var_balanced/totems/dim2/var2/summaries/summary=trial38.png,4,module1_color,2,2,"module1_shape,module1_color,module2_shape,module2_color"
39,balanced_data/var_balanced/totems/dim2/var2/summaries/summary=trial39.png,4,module2_shape,2,2,"module1_shape,module1_color,module2_shape,module2_color"
40,balanced_data/var_balanced/totems/dim2/var2/summaries/summary=trial40.png,6,module1_shape,2,2,"module1_shape,module1_color,module2_shape,module2_color"
41,balanced_data/var_balanced/totems/dim2/var2/summaries/summary=trial41.png,3,module2_color,2,2,"module1_shape,module1_color,module2_shape,module2_color"
42,balanced_data/var_balanced/totems/dim2/var2/summaries/summary=trial42.png,2,module2_color,2,2,"module1_shape,module1_color,module2_shape,module2_color"
43,balanced_data/var_balanced/totems/dim2/var2/summaries/summary=trial43.png,2,module2_color,2,2,"module1_shape,module1_color,module2_shape,module2_color"
44,balanced_data/var_balanced/totems/dim2/var2/summaries/summary=trial44.png,5,module1_shape,2,2,"module1_shape,module1_color,module2_shape,module2_color"
45,balanced_data/var_balanced/totems/dim2/var2/summaries/summary=trial45.png,6,module1_color,2,2,"module1_shape,module1_color,module2_shape,module2_color"
46,balanced_data/var_balanced/totems/dim2/var2/summaries/summary=trial46.png,3,module1_shape,2,2,"module1_shape,module1_color,module2_shape,module2_color"
47,balanced_data/var_balanced/totems/dim2/var2/summaries/summary=trial47.png,3,module1_shape,2,2,"module1_shape,module1_color,module2_shape,module2_color"
48,balanced_data/var_balanced/totems/dim2/var2/summaries/summary=trial48.png,6,module2_shape,2,2,"module1_shape,module1_color,module2_shape,module2_color"
49,balanced_data/var_balanced/totems/dim2/var2/summaries/summary=trial49.png,5,module2_shape,2,2,"module1_shape,module1_color,module2_shape,module2_color"
50,balanced_data/var_balanced/totems/dim2/var2/summaries/summary=trial50.png,3,module2_shape,2,2,"module1_shape,module1_color,module2_shape,module2_color"
51,balanced_data/var_balanced/totems/dim2/var2/summaries/summary=trial51.png,3,module1_shape,2,2,"module1_shape,module1_color,module2_shape,module2_color"
52,balanced_data/var_balanced/totems/dim2/var2/summaries/summary=trial52.png,4,module1_shape,2,2,"module1_shape,module1_color,module2_shape,module2_color"
53,balanced_data/var_balanced/totems/dim2/var2/summaries/summary=trial53.png,2,module2_shape,2,2,"module1_shape,module1_color,module2_shape,module2_color"
54,balanced_data/var_balanced/totems/dim2/var2/summaries/summary=trial54.png,5,module2_shape,2,2,"module1_shape,module1_color,module2_shape,module2_color"
55,balanced_data/var_balanced/totems/dim2/var2/summaries/summary=trial55.png,2,module1_color,2,2,"module1_shape,module1_color,module2_shape,module2_color"
56,balanced_data/var_balanced/totems/dim2/var2/summaries/summary=trial56.png,6,module1_color,2,2,"module1_shape,module1_color,module2_shape,module2_color"
57,balanced_data/var_balanced/totems/dim2/var2/summaries/summary=trial57.png,3,module1_shape,2,2,"module1_shape,module1_color,module2_shape,module2_color"
58,balanced_data/var_balanced/totems/dim2/var2/summaries/summary=trial58.png,4,module2_shape,2,2,"module1_shape,module1_color,module2_shape,module2_color"
59,balanced_data/var_balanced/totems/dim2/var2/summaries/summary=trial59.png,3,module2_color,2,2,"module1_shape,module1_color,module2_shape,module2_color"
60,balanced_data/var_balanced/totems/dim2/var2/summaries/summary=trial60.png,6,module1_shape,2,2,"module1_shape,module1_color,module2_shape,module2_color"
61,balanced_data/var_balanced/totems/dim2/var2/summaries/summary=trial61.png,6,module1_shape,2,2,"module1_shape,module1_color,module2_shape,module2_color"
