trial_idx,summary_path,oddball_idx,oddball_abstraction,reference_variance,n_dimensions,abstraction_columns,response,answer,n_input_tokens,n_thought_tokens,n_output_tokens
0,data/glyphs/dim3/var5/summaries/summary=trial0.png,3,emb3_color,5,3,"emb1_type,emb1_color,emb2_type,emb2_color,emb3_type,emb3_color","[4] {This is the only image that contains solely green circles and black lines, without any blue lines or green lines.}",4,1599,0,0
1,data/glyphs/dim3/var5/summaries/summary=trial1.png,2,emb1_type,5,3,"emb1_type,emb1_color,emb2_type,emb2_color,emb3_type,emb3_color","[5] {All other images show two or more elements that are the same color, while image 5 shows elements in three distinct colors (red, blue, green).}",5,1599,0,0
2,data/glyphs/dim3/var5/summaries/summary=trial2.png,6,emb1_type,5,3,"emb1_type,emb1_color,emb2_type,emb2_color,emb3_type,emb3_color","[6] {All other images contain three horizontal lines, whereas image 6 contains two horizontal lines and two circles at the bottom.}",6,1599,0,0
3,data/glyphs/dim3/var5/summaries/summary=trial3.png,6,emb3_color,5,3,"emb1_type,emb1_color,emb2_type,emb2_color,emb3_type,emb3_color","[1] {It is the only image where all three colors (red, green, blue) are used for wavy lines, and there are no circular shapes. All other images either have circular shapes or use fewer than three colors for the wavy/straight lines.}",1,1599,0,0
4,data/glyphs/dim3/var5/summaries/summary=trial4.png,2,emb1_color,5,3,"emb1_type,emb1_color,emb2_type,emb2_color,emb3_type,emb3_color","[3] {This is the only image where the two circles at the bottom are blue, instead of red (images 2, 5) or green (images 1, 4, 6).}",3,1599,0,0
5,data/glyphs/dim3/var5/summaries/summary=trial5.png,2,emb2_type,5,3,"emb1_type,emb1_color,emb2_type,emb2_color,emb3_type,emb3_color","[2] {All other images contain elements of only two colors (black plus one other color). Image 2 has elements of three colors (black, green, and a very light green/yellow in the circles at the top, which appear more distinct than just varying shades of green).}",2,1599,0,0
6,data/glyphs/dim3/var5/summaries/summary=trial6.png,1,emb3_color,5,3,"emb1_type,emb1_color,emb2_type,emb2_color,emb3_type,emb3_color","[3] {This image is the only one where one of the connecting lines is straight and extends *above* the top of the vertical lines, while also having curved lines below it. The other images either have all curved connecting lines (like image 5), all 'O' shaped connecting features (like image 1, 2, 4), or a combination where the straight connecting line is at the bottom (like image 6).}",3,1599,0,0
7,data/glyphs/dim3/var5/summaries/summary=trial7.png,5,emb3_type,5,3,"emb1_type,emb1_color,emb2_type,emb2_color,emb3_type,emb3_color","[1] {All other images contain at least one horizontal line that is straight, while image 1 only contains curved horizontal lines (or arcs).}",1,1599,0,0
8,data/glyphs/dim3/var5/summaries/summary=trial8.png,1,emb1_type,5,3,"emb1_type,emb1_color,emb2_type,emb2_color,emb3_type,emb3_color","[5] {All other images contain horizontal lines, while image 5 only contains vertical lines and circles.}",5,1599,0,0
9,data/glyphs/dim3/var5/summaries/summary=trial9.png,1,emb1_color,5,3,"emb1_type,emb1_color,emb2_type,emb2_color,emb3_type,emb3_color","[1] {All other images contain at least one straight horizontal or vertical line, while image 1 only contains curved lines.}",1,1599,0,0
10,data/glyphs/dim3/var5/summaries/summary=trial10.png,1,emb1_type,5,3,"emb1_type,emb1_color,emb2_type,emb2_color,emb3_type,emb3_color","[1] {All other images contain small circles (o) as part of their pattern, while image 1 does not.}",1,1599,0,0
11,data/glyphs/dim3/var5/summaries/summary=trial11.png,2,emb1_type,5,3,"emb1_type,emb1_color,emb2_type,emb2_color,emb3_type,emb3_color","[2] {All other images contain at least one blue or red line/circle, whereas image 2 only contains green lines and red circles.}",2,1599,0,0
12,data/glyphs/dim3/var5/summaries/summary=trial12.png,6,emb2_type,5,3,"emb1_type,emb1_color,emb2_type,emb2_color,emb3_type,emb3_color","[5] {Image 5 is the only one where both the top and bottom horizontal lines are straight, not wavy. All other images have at least one wavy horizontal line.}",5,1599,0,0
13,data/glyphs/dim3/var5/summaries/summary=trial13.png,5,emb3_color,5,3,"emb1_type,emb1_color,emb2_type,emb2_color,emb3_type,emb3_color","[3] {It is the only image where all the colored lines are curved. In all other images, at least one of the colored lines is straight.}",3,1599,0,0
14,data/glyphs/dim3/var5/summaries/summary=trial14.png,5,emb3_color,5,3,"emb1_type,emb1_color,emb2_type,emb2_color,emb3_type,emb3_color","[3] {All other images depict shapes that could be interpreted as letters, specifically ""H"" or ""I"", whereas image 3 has a wavy line in the middle that prevents it from forming a clear letter shape.}",3,1599,0,0
15,data/glyphs/dim3/var5/summaries/summary=trial15.png,6,emb2_type,5,3,"emb1_type,emb1_color,emb2_type,emb2_color,emb3_type,emb3_color",[6] {The other five images all contain two circular or oval shapes between the two vertical lines. Image 6 has a horizontal line between the two vertical lines instead of two circular/oval shapes.},6,1599,0,0
16,data/glyphs/dim3/var5/summaries/summary=trial16.png,2,emb1_type,5,3,"emb1_type,emb1_color,emb2_type,emb2_color,emb3_type,emb3_color","[3] {It is the only image where circles of both red and green colors appear on both sides of the black vertical lines, as well as between the lines. In all other images, the green circles are always between the lines, and red circles are always outside the lines, or vice versa.}",3,1599,0,0
17,data/glyphs/dim3/var5/summaries/summary=trial17.png,1,emb3_color,5,3,"emb1_type,emb1_color,emb2_type,emb2_color,emb3_type,emb3_color","[3] {This image has two distinct groups of colored shapes (blue circles and green circles), while all other images have only one distinct group of colored shapes or lines, or they have two or more groups that are visually connected.}",3,1599,0,0
18,data/glyphs/dim3/var5/summaries/summary=trial18.png,2,emb1_color,5,3,"emb1_type,emb1_color,emb2_type,emb2_color,emb3_type,emb3_color","[1] {All other images contain horizontal lines of two different colors, or horizontal lines of one color and circular shapes of a different color. Image 1 contains horizontal lines of one color and circular shapes of two different colors.}",1,1599,0,0
19,data/glyphs/dim3/var5/summaries/summary=trial19.png,1,emb2_color,5,3,"emb1_type,emb1_color,emb2_type,emb2_color,emb3_type,emb3_color","[3] {Image 3 is the only one where all three colored lines (red, green, blue) are horizontal straight lines. The other images contain at least one curved line or circles.}",3,1599,0,0
20,data/glyphs/dim3/var5/summaries/summary=trial20.png,1,emb2_type,5,3,"emb1_type,emb1_color,emb2_type,emb2_color,emb3_type,emb3_color",[1] {All other images contain a horizontal line in the middle of the two vertical lines. Image 1 has the two small circles inside the two vertical lines instead of a horizontal line.},1,1599,0,0
21,data/glyphs/dim3/var5/summaries/summary=trial21.png,1,emb1_type,5,3,"emb1_type,emb1_color,emb2_type,emb2_color,emb3_type,emb3_color",[1] {All other images have at least two horizontal or wavy lines between the two vertical lines. Image 1 has only two small circles between the vertical lines.},1,1599,0,0
22,data/glyphs/dim3/var5/summaries/summary=trial22.png,6,emb2_color,5,3,"emb1_type,emb1_color,emb2_type,emb2_color,emb3_type,emb3_color","[3] {Image 3 is the only one that uses three different colors for its circular elements, while all other images either use only one color for circles or no circles at all.}",3,1599,0,0
23,data/glyphs/dim3/var5/summaries/summary=trial23.png,5,emb2_type,5,3,"emb1_type,emb1_color,emb2_type,emb2_color,emb3_type,emb3_color","[5] {All other images show two vertical lines connected by horizontal or wavy lines, with two small circles either at the top or bottom. Image 5 shows three pairs of small circles between the two vertical lines, without any connecting horizontal or wavy lines.}",5,1599,0,0
24,data/glyphs/dim3/var5/summaries/summary=trial24.png,5,emb1_color,5,3,"emb1_type,emb1_color,emb2_type,emb2_color,emb3_type,emb3_color","[2] {The outlier is image 2 because all other images feature at least two circles, while image 2 has none.}",2,1599,0,0
