trial_idx,summary_path,oddball_idx,oddball_abstraction,reference_variance,n_dimensions,abstraction_columns,response,answer,n_input_tokens,n_thought_tokens,n_output_tokens
0,data/glyphs/dim2/var1/summaries/summary=trial0.png,3,emb2_color,1,2,"emb1_type,emb1_color,emb2_type,emb2_color",[3] {It is the only image where some of the small circles are red. All other images have small circles that are exclusively blue.},3,1599,0,0
1,data/glyphs/dim2/var1/summaries/summary=trial1.png,3,emb2_type,1,2,"emb1_type,emb1_color,emb2_type,emb2_color","[3] {All other images show two vertical black lines with two blue circles between them, and a single colored line (either blue or green) at the bottom. Image 3 has two colored lines (one blue, one green) and no blue circles between the vertical lines.}",3,1599,0,0
2,data/glyphs/dim2/var1/summaries/summary=trial2.png,4,emb2_color,1,2,"emb1_type,emb1_color,emb2_type,emb2_color","[4] {This is the only image where the two small circles are blue; in all other images, they are red.}",4,1599,0,0
3,data/glyphs/dim2/var1/summaries/summary=trial3.png,5,emb2_type,1,2,"emb1_type,emb1_color,emb2_type,emb2_color",[5] {All other images contain a wavy green line across the middle of the two vertical black lines. Image 5 is the only one with the wavy green line at the bottom.},5,1599,0,0
4,data/glyphs/dim2/var1/summaries/summary=trial4.png,1,emb2_type,1,2,"emb1_type,emb1_color,emb2_type,emb2_color","[1] {Image 1 is the only one where the horizontal line connecting the two vertical lines is straight; in all other images, the horizontal line is wavy.}",1,1599,0,0
5,data/glyphs/dim2/var1/summaries/summary=trial5.png,1,emb2_type,1,2,"emb1_type,emb1_color,emb2_type,emb2_color","[1] {All other images contain a horizontal blue wavy line connecting the two vertical lines. Image 1 lacks this feature, and instead has blue circles at the top.}",1,1599,0,0
6,data/glyphs/dim2/var1/summaries/summary=trial6.png,1,emb2_color,1,2,"emb1_type,emb1_color,emb2_type,emb2_color","[1] {All other images have two red circles and two green circles within the black lines, while image 1 has two red circles and two blue circles.}",1,1599,0,0
7,data/glyphs/dim2/var1/summaries/summary=trial7.png,1,emb1_type,1,2,"emb1_type,emb1_color,emb2_type,emb2_color",[1] {It is the only image where the two lower shapes are green and are not connected by a line.},1,1599,0,0
8,data/glyphs/dim2/var1/summaries/summary=trial8.png,5,emb1_color,1,2,"emb1_type,emb1_color,emb2_type,emb2_color","[5] {All other images use only black and red colors, while image 5 introduces a green line.}",5,1599,0,0
9,data/glyphs/dim2/var1/summaries/summary=trial9.png,5,emb1_type,1,2,"emb1_type,emb1_color,emb2_type,emb2_color","[5] {All other images have two blue circles at the bottom, while image 5 has a straight blue line.}",5,1599,0,0
10,data/glyphs/dim2/var1/summaries/summary=trial10.png,3,emb1_type,1,2,"emb1_type,emb1_color,emb2_type,emb2_color","[3] {All other images contain four circular shapes between two vertical lines, while image 3 contains two circular shapes and one wavy line.}",3,1599,0,0
11,data/glyphs/dim2/var1/summaries/summary=trial11.png,6,emb2_type,1,2,"emb1_type,emb1_color,emb2_type,emb2_color","[6] {The other five images depict a ""U-tube manometer"" setup, where a U-shaped tube contains a liquid (represented by the blue wavy line) and the bottom part of the tube is either sealed (red line) or open to another fluid (blue straight line). Image 6 does not show a liquid surface inside the tube, but rather two separate circular shapes, and the bottom is sealed by a blue straight line. Therefore, it does not represent the same physical apparatus or concept as the others.}",6,1599,0,0
12,data/glyphs/dim2/var1/summaries/summary=trial12.png,4,emb1_type,1,2,"emb1_type,emb1_color,emb2_type,emb2_color",[4] {The only image where the bottom line is not connected. It has two separate red circles instead of a continuous wavy red line.},4,1599,0,0
13,data/glyphs/dim2/var1/summaries/summary=trial13.png,5,emb1_color,1,2,"emb1_type,emb1_color,emb2_type,emb2_color","[5] {This is the only image where all the circular elements are red. In all other images, they are blue.}",5,1599,0,0
14,data/glyphs/dim2/var1/summaries/summary=trial14.png,5,emb2_type,1,2,"emb1_type,emb1_color,emb2_type,emb2_color","[5] {All other images have a curved green line, while image 5 has a straight green line.}",5,1599,0,0
15,data/glyphs/dim2/var1/summaries/summary=trial15.png,5,emb2_type,1,2,"emb1_type,emb1_color,emb2_type,emb2_color","[5] {All other images have a wavy or curved line connecting the two vertical lines, while image 5 has a straight horizontal line.}",5,1599,0,0
16,data/glyphs/dim2/var1/summaries/summary=trial16.png,1,emb2_type,1,2,"emb1_type,emb1_color,emb2_type,emb2_color","[1] {The first image is the only one where the blue line is straight. In all other images, the blue line is wavy. Additionally, it is the only image where the red line is straight, while in images 2, 5, and 6, the red elements are two circles, and in images 3 and 4, the red line is straight. However, the consistent feature is the blue line, which is straight only in image 1.}",1,1599,0,0
17,data/glyphs/dim2/var1/summaries/summary=trial17.png,1,emb2_type,1,2,"emb1_type,emb1_color,emb2_type,emb2_color","[1] {Image 1 is the outlier because it is the only image where the blue line is curved, while in all other images, the blue line is straight.}",1,1599,0,0
18,data/glyphs/dim2/var1/summaries/summary=trial18.png,4,emb1_type,1,2,"emb1_type,emb1_color,emb2_type,emb2_color","[4] {This image has two blue circles at the bottom, while all other images have a blue wavy line at the bottom.}",4,1599,0,0
19,data/glyphs/dim2/var1/summaries/summary=trial19.png,3,emb2_color,1,2,"emb1_type,emb1_color,emb2_type,emb2_color","[3] {The two blue circles in image 3 are the only instances of the blue color, while all other images use green, black, and red.}",3,1599,0,0
20,data/glyphs/dim2/var1/summaries/summary=trial20.png,1,emb2_type,1,2,"emb1_type,emb1_color,emb2_type,emb2_color",[1] {It is the only image with two wavy lines. All other images have one straight line and one wavy line.},1,1599,0,0
21,data/glyphs/dim2/var1/summaries/summary=trial21.png,2,emb1_type,1,2,"emb1_type,emb1_color,emb2_type,emb2_color","[2] {All other images show two circles (or ""o"" shapes) at the bottom, while image 2 shows a wavy line at the bottom.}",2,1599,0,0
22,data/glyphs/dim2/var1/summaries/summary=trial22.png,3,emb1_color,1,2,"emb1_type,emb1_color,emb2_type,emb2_color","[3] {The third image is the outlier because it is the only one where the two small shapes at the bottom are blue. In all other images where these shapes are present, they are red.}",3,1599,0,0
