trial_idx,summary_path,oddball_idx,oddball_abstraction,reference_variance,n_dimensions,abstraction_columns,response,answer,n_input_tokens,n_thought_tokens,n_output_tokens
0,data/glyphs/dim2/var2/summaries/summary=trial0.png,4,emb2_color,2,2,"emb1_type,emb1_color,emb2_type,emb2_color",[4] {This is the only image that contains elements colored red. All other images use only black and blue.},4,1599,0,0
1,data/glyphs/dim2/var2/summaries/summary=trial1.png,6,emb2_type,2,2,"emb1_type,emb1_color,emb2_type,emb2_color","[6] {The other five images all feature two small circles between two vertical lines, with a wavy line below. Image 6 features two wavy lines between two vertical lines, without any circles.}",6,1599,0,0
2,data/glyphs/dim2/var2/summaries/summary=trial2.png,1,emb2_color,2,2,"emb1_type,emb1_color,emb2_type,emb2_color","[6] {The image depicts a wavy blue line segment beneath two vertical black lines that are intersected by a straight red line. Unlike images 2 and 5 (which also have a red line), the horizontal line is not precisely in the middle. Furthermore, images 1, 3 and 4 have two oval shapes in between the two vertical lines. Image 6 is the only image that does not have any oval shapes, nor a green line, which is present in images 1, 2, and 5. This makes it a clear outlier.}",6,1599,0,0
3,data/glyphs/dim2/var2/summaries/summary=trial3.png,1,emb2_type,2,2,"emb1_type,emb1_color,emb2_type,emb2_color",[1] {All other images have a blue line; image 1 has only green lines.},1,1599,0,0
4,data/glyphs/dim2/var2/summaries/summary=trial4.png,5,emb2_type,2,2,"emb1_type,emb1_color,emb2_type,emb2_color","[5] {It is the only image where the middle horizontal line is straight. In all other images, the middle horizontal line is wavy.}",5,1599,0,0
5,data/glyphs/dim2/var2/summaries/summary=trial5.png,6,emb2_type,2,2,"emb1_type,emb1_color,emb2_type,emb2_color","[6] {All other images show two vertical black lines with a blue wavy line connecting them, along with an additional red or green feature either at the bottom as a straight line or as two circles. Image 6 does not have the blue wavy line, and instead has blue circles between the vertical lines.}",6,1599,0,0
6,data/glyphs/dim2/var2/summaries/summary=trial6.png,3,emb2_color,2,2,"emb1_type,emb1_color,emb2_type,emb2_color","[3] {All other images have elements of at most two colors besides black and white. Image 3 has red, green, and black elements, making it the only one with three colors.}",3,1599,0,0
7,data/glyphs/dim2/var2/summaries/summary=trial7.png,3,emb1_type,2,2,"emb1_type,emb1_color,emb2_type,emb2_color","[3] {In all other images, there is one horizontal line at the bottom. In image 3, there are two pairs of vertical lines and two pairs of colored circles, but no single horizontal line at the bottom.}",3,1599,0,0
8,data/glyphs/dim2/var2/summaries/summary=trial8.png,5,emb1_color,2,2,"emb1_type,emb1_color,emb2_type,emb2_color","[1] {This image is the only one where both the upper and lower horizontal elements are wavy lines. All other images either have two wavy lines of the same color (4, 5) or one wavy line and two circles (2, 3, 6).}",1,1599,0,0
9,data/glyphs/dim2/var2/summaries/summary=trial9.png,1,emb1_type,2,2,"emb1_type,emb1_color,emb2_type,emb2_color","[1] {It is the only image where the bottom horizontal line is blue and wavy, instead of red circles or straight blue/green lines.}",1,1599,0,0
10,data/glyphs/dim2/var2/summaries/summary=trial10.png,4,emb1_type,2,2,"emb1_type,emb1_color,emb2_type,emb2_color","[4] {The outlier is image 4 because it is the only image where the two red circles are positioned *above* the green line. In the other five images, the red element (circles or wavy line) is always above the green element (circles or wavy line).}",4,1599,0,0
11,data/glyphs/dim2/var2/summaries/summary=trial11.png,1,emb2_type,2,2,"emb1_type,emb1_color,emb2_type,emb2_color","[1] {All other images contain at least one wavy line, while image 1 contains only straight lines and circular shapes.}",1,1599,0,0
12,data/glyphs/dim2/var2/summaries/summary=trial12.png,5,emb1_type,2,2,"emb1_type,emb1_color,emb2_type,emb2_color","[5] {It is the only image with four circles. All other images have two green wavy lines, two green circles and one red wavy line, or two green circles and two red wavy lines.}",5,1599,0,0
13,data/glyphs/dim2/var2/summaries/summary=trial13.png,4,emb1_color,2,2,"emb1_type,emb1_color,emb2_type,emb2_color","[4] {The central horizontal line is red in image 4, while in all other images where circles are present (1 and 6), the central line is green.}",4,1599,0,0
14,data/glyphs/dim2/var2/summaries/summary=trial14.png,6,emb2_type,2,2,"emb1_type,emb1_color,emb2_type,emb2_color","[6] {The other five images all contain two vertical black lines and at least one horizontal or wavy line segment connecting them. Image 6 has two vertical black lines, but no horizontal or wavy line segments connecting them. Instead, it has two pairs of unconnected green and blue ovals inside the vertical lines.}",6,1599,0,0
15,data/glyphs/dim2/var2/summaries/summary=trial15.png,5,emb2_type,2,2,"emb1_type,emb1_color,emb2_type,emb2_color","[5] {All other images depict the letter 'H' either literally or abstractly, or a variation of 'H' where two vertical lines are connected by one or two horizontal or wavy lines, or two circles at the bottom. Image 5 shows two vertical lines with four circles in the middle, which does not resemble an 'H' as closely as the other images.}",5,1599,0,0
16,data/glyphs/dim2/var2/summaries/summary=trial16.png,6,emb2_type,2,2,"emb1_type,emb1_color,emb2_type,emb2_color","[6] {The blue line is straight in image 6, while it is wavy in the other five images.}",6,1599,0,0
17,data/glyphs/dim2/var2/summaries/summary=trial17.png,4,emb2_type,2,2,"emb1_type,emb1_color,emb2_type,emb2_color","[4] {This image is the only one that does not resemble the letter 'H'. Instead of horizontal lines, it has two small blue circles in the middle.}",4,1599,0,0
18,data/glyphs/dim2/var2/summaries/summary=trial18.png,2,emb1_type,2,2,"emb1_type,emb1_color,emb2_type,emb2_color","[2] {All other images show two circles of the same color and a wave line of the same color, but image 2 shows two green circles and two blue circles, and no wave line.}",2,1599,0,0
19,data/glyphs/dim2/var2/summaries/summary=trial19.png,1,emb2_color,2,2,"emb1_type,emb1_color,emb2_type,emb2_color","[1] {All other images show green features, while image 1 shows blue features.}",1,1599,0,0
20,data/glyphs/dim2/var2/summaries/summary=trial20.png,5,emb2_type,2,2,"emb1_type,emb1_color,emb2_type,emb2_color",[5] {All other images show the letter 'H' with some additional features. Image 5 is missing the horizontal bar of the 'H'.},5,1599,0,0
21,data/glyphs/dim2/var2/summaries/summary=trial21.png,5,emb1_type,2,2,"emb1_type,emb1_color,emb2_type,emb2_color",[5] {Image 5 is the only image where the two green circles are absent.},5,1599,0,0
22,data/glyphs/dim2/var2/summaries/summary=trial22.png,6,emb1_color,2,2,"emb1_type,emb1_color,emb2_type,emb2_color","[6] {The outlier is image 6. All other images have either two red circles at the bottom or a red straight line at the bottom, and a straight blue line or a wavy blue line in the middle. Image 6 has green circles at the bottom and a wavy blue line in the middle, making the color of the bottom shapes distinct.}",6,1599,0,0
23,data/glyphs/dim2/var2/summaries/summary=trial23.png,1,emb2_type,2,2,"emb1_type,emb1_color,emb2_type,emb2_color","[1] {All other images contain the letter 'H', either with circles at the bottom or two horizontal lines, whereas image 1 has two vertical lines, a single horizontal blue line at the bottom, and two red circles in the middle, making it look distinctly different from the 'H' pattern.}",1,1599,0,0
24,data/glyphs/dim2/var2/summaries/summary=trial24.png,5,emb1_type,2,2,"emb1_type,emb1_color,emb2_type,emb2_color",[5] {All other images contain green shapes/lines.},5,1599,0,0
