trial_idx,summary_path,oddball_idx,oddball_abstraction,reference_variance,n_dimensions,abstraction_columns,response,answer,n_input_tokens,n_thought_tokens,n_output_tokens
0,balanced_data/var_balanced/glyphs/dim3/var5/summaries/summary=trial0.png,2,emb1_color,5,3,"emb1_type,emb1_color,emb2_type,emb2_color,emb3_type,emb3_color",[3] {All other images contain at least one circle. Image 3 has no circles.},3,1599,0,20
1,balanced_data/var_balanced/glyphs/dim3/var5/summaries/summary=trial1.png,3,emb1_type,5,3,"emb1_type,emb1_color,emb2_type,emb2_color,emb3_type,emb3_color","[5] {It is the only image where all three colored lines (top, middle, bottom) are different colors (blue, green, red). In all other images, at least two of the colored lines share the same color.}",5,1599,0,48
2,balanced_data/var_balanced/glyphs/dim3/var5/summaries/summary=trial2.png,3,emb1_color,5,3,"emb1_type,emb1_color,emb2_type,emb2_color,emb3_type,emb3_color","[2] {All other images contain at least one red colored element, while image 2 only contains green and black elements.}",2,1599,0,26
3,balanced_data/var_balanced/glyphs/dim3/var5/summaries/summary=trial3.png,3,emb3_color,5,3,"emb1_type,emb1_color,emb2_type,emb2_color,emb3_type,emb3_color","[3] {Image 3 is the only one where the horizontal line at the top is red. In all other images, the top horizontal line is blue.}",3,1599,0,33
4,balanced_data/var_balanced/glyphs/dim3/var5/summaries/summary=trial4.png,6,emb2_type,5,3,"emb1_type,emb1_color,emb2_type,emb2_color,emb3_type,emb3_color","[6] {All other images contain at least one horizontal wavy line, whereas image 6 contains a straight horizontal line.}",6,1599,0,25
5,balanced_data/var_balanced/glyphs/dim3/var5/summaries/summary=trial5.png,3,emb1_color,5,3,"emb1_type,emb1_color,emb2_type,emb2_color,emb3_type,emb3_color","[4] {It is the only image where one of the horizontal wavy lines is green and the other two horizontal wavy lines are red. All other images have two of the same color, and one different from the rest.}",4,1599,0,45
6,balanced_data/var_balanced/glyphs/dim3/var5/summaries/summary=trial6.png,2,emb2_type,5,3,"emb1_type,emb1_color,emb2_type,emb2_color,emb3_type,emb3_color","[2] {Image 2 is the outlier because it is the only image where the two circles are not at the bottom of the two vertical lines. In all other images, the circles are located at the bottom of the structure or are completely absent.}",2,1599,0,51
7,balanced_data/var_balanced/glyphs/dim3/var5/summaries/summary=trial7.png,6,emb3_type,5,3,"emb1_type,emb1_color,emb2_type,emb2_color,emb3_type,emb3_color","The outlier is image 6.

[6] {All other images show two vertical lines and two horizontal or curved lines, with two small circles above the vertical lines. Image 6 has two vertical lines and three horizontal or curved lines, and no small circles above the vertical lines.}",6,1599,0,58
8,balanced_data/var_balanced/glyphs/dim3/var5/summaries/summary=trial8.png,1,emb3_type,5,3,"emb1_type,emb1_color,emb2_type,emb2_color,emb3_type,emb3_color","[1] {It is the only image where all the colored horizontal lines are straight. In all other images, at least one horizontal line is curved.}",1,1599,0,31
9,balanced_data/var_balanced/glyphs/dim3/var5/summaries/summary=trial9.png,6,emb3_color,5,3,"emb1_type,emb1_color,emb2_type,emb2_color,emb3_type,emb3_color","[1] {All other images contain only one of each color, or two of the same color, but image 1 contains two red lines, a curved red line and a straight red line.}",1,1599,0,40
10,balanced_data/var_balanced/glyphs/dim3/var5/summaries/summary=trial10.png,3,emb2_type,5,3,"emb1_type,emb1_color,emb2_type,emb2_color,emb3_type,emb3_color","[5] {All other images have at least one wavy line, whereas image 5 has only straight lines.}",5,1599,0,23
11,balanced_data/var_balanced/glyphs/dim3/var5/summaries/summary=trial11.png,6,emb1_color,5,3,"emb1_type,emb1_color,emb2_type,emb2_color,emb3_type,emb3_color","[6] {All other images contain two pairs of circles, while image 6 contains no circles.}",6,1599,0,21
12,balanced_data/var_balanced/glyphs/dim3/var5/summaries/summary=trial12.png,4,emb3_type,5,3,"emb1_type,emb1_color,emb2_type,emb2_color,emb3_type,emb3_color","[4] {This is the only image that contains blue circles. All other images contain only red and green circles, or no circles at all.}",4,1599,0,30
13,balanced_data/var_balanced/glyphs/dim3/var5/summaries/summary=trial13.png,6,emb2_color,5,3,"emb1_type,emb1_color,emb2_type,emb2_color,emb3_type,emb3_color","[3] {All other images show at least one instance of a red or green colored line/shape, while image 3 only contains blue colored shapes/lines in addition to the black lines.}",3,1599,0,40
