trial_idx,summary_path,oddball_idx,oddball_abstraction,reference_variance,n_dimensions,abstraction_columns,response,answer,n_input_tokens,n_thought_tokens,n_output_tokens
0,balanced_data/var_balanced/glyphs/dim2/var3/summaries/summary=trial0.png,6,emb1_color,3,2,"emb1_type,emb1_color,emb2_type,emb2_color","[2] {The middle horizontal line is straight and blue, while the bottom two circles are red. All other images have either two red circles at the bottom and a green wavy line in the middle (1), two red circles at the bottom and a blue wavy line in the middle (none), a straight red line at the bottom and a green wavy line in the middle (3,4), or a straight red line at the bottom and a straight blue line in the middle (5), or two green circles at the bottom and a straight blue line in the middle (6). In all images except 2, there is a consistent color scheme in either the middle line or the bottom element, but in image 2 the colors of the two elements are different and do not match any other image in the set.}",2,1599,0,164
1,balanced_data/var_balanced/glyphs/dim2/var3/summaries/summary=trial1.png,3,emb1_type,3,2,"emb1_type,emb1_color,emb2_type,emb2_color","[3] {It is the only image where circles are combined with horizontal lines in different colors. The circles are blue while the horizontal line is black. In images 1, 4, and 6, all elements are green, blue, or a combination where the circles match the color of the horizontal line if present. In images 2 and 5, there are no circles, only horizontal lines which are both green and blue in image 2, and both blue in image 5.}",3,1599,0,101
2,balanced_data/var_balanced/glyphs/dim2/var3/summaries/summary=trial2.png,1,emb1_color,3,2,"emb1_type,emb1_color,emb2_type,emb2_color","[5] {All other images contain at least one horizontal line, whereas image 5 contains only vertical lines and circles.}",5,1599,0,25
3,balanced_data/var_balanced/glyphs/dim2/var3/summaries/summary=trial3.png,1,emb2_color,3,2,"emb1_type,emb1_color,emb2_type,emb2_color","[1] {All other images contain only horizontal lines and circles/ovals, while image 1 contains a combination of a horizontal line and two circles/ovals, but also has a green horizontal line. However, the other images 2,3,4,5,6 do not contain the green horizontal line. All other images are composed entirely of two vertical lines and either horizontal lines or circles/ovals, while image 1 has two vertical lines, a horizontal line, and two circles/ovals. Additionally, the horizontal line and circles in image 1 are not uniform in color, unlike the other images.}",1,1599,0,128
4,balanced_data/var_balanced/glyphs/dim2/var3/summaries/summary=trial4.png,5,emb2_color,3,2,"emb1_type,emb1_color,emb2_type,emb2_color","[1] {All other images (2, 3, 4, 5, 6) feature at least one horizontal line, whereas image 1 has only vertical lines and circles.}",1,1599,0,40
5,balanced_data/var_balanced/glyphs/dim2/var3/summaries/summary=trial5.png,5,emb1_type,3,2,"emb1_type,emb1_color,emb2_type,emb2_color",[5] {All other images depict the letter 'H' with connecting horizontal lines (either straight or wavy) between the two vertical lines. Image 5 is the only one where the two small green shapes at the bottom do not connect the vertical lines.},5,1599,0,52
6,balanced_data/var_balanced/glyphs/dim2/var3/summaries/summary=trial6.png,5,emb1_type,3,2,"emb1_type,emb1_color,emb2_type,emb2_color",[5] {Image 5 is the only image where the bottom horizontal line is straight. All other images have a wavy or curved bottom horizontal line.},5,1599,0,31
7,balanced_data/var_balanced/glyphs/dim2/var3/summaries/summary=trial7.png,6,emb2_type,3,2,"emb1_type,emb1_color,emb2_type,emb2_color","[6] {All other images depict two vertical lines with one or two pairs of small circles between them, and/or a horizontal line at the bottom. Image 6 has a horizontal line crossing the two vertical lines in the middle.}",6,1599,0,48
8,balanced_data/var_balanced/glyphs/dim2/var3/summaries/summary=trial8.png,5,emb1_type,3,2,"emb1_type,emb1_color,emb2_type,emb2_color",[5] {It is the only image that does not contain any circles.},5,1599,0,16
9,balanced_data/var_balanced/glyphs/dim2/var3/summaries/summary=trial9.png,2,emb1_type,3,2,"emb1_type,emb1_color,emb2_type,emb2_color","[2] {Image 2 is the outlier because it is the only image that has shapes on the bottom that are open on top, whereas the other five images either have closed shapes or shapes that are open at the bottom.}",2,1599,0,46
10,balanced_data/var_balanced/glyphs/dim2/var3/summaries/summary=trial10.png,2,emb2_type,3,2,"emb1_type,emb1_color,emb2_type,emb2_color",[2] {All other images show two horizontal lines/curves that are either both wavy or both straight. Image 2 has one straight and one wavy line.},2,1599,0,33
11,balanced_data/var_balanced/glyphs/dim2/var3/summaries/summary=trial11.png,2,emb1_type,3,2,"emb1_type,emb1_color,emb2_type,emb2_color",[2] {Image 2 is the only one that features red elements within the vertical black lines. All other images have blue or green elements within or connected to the vertical black lines.},2,1599,0,38
12,balanced_data/var_balanced/glyphs/dim2/var3/summaries/summary=trial12.png,1,emb1_color,3,2,"emb1_type,emb1_color,emb2_type,emb2_color","[6] {All other images contain at least one green element, while image 6 contains no green elements.}",6,1599,0,23
13,balanced_data/var_balanced/glyphs/dim2/var3/summaries/summary=trial13.png,2,emb1_color,3,2,"emb1_type,emb1_color,emb2_type,emb2_color","[2] {All other images have at least one straight horizontal line, whereas image 2 has two wavy blue lines.}",2,1599,0,25
14,balanced_data/var_balanced/glyphs/dim2/var3/summaries/summary=trial14.png,3,emb2_color,3,2,"emb1_type,emb1_color,emb2_type,emb2_color","[6] {Image 6 is the only one that has two different colors of circles, whereas the other images have either one color of horizontal line or one color of circles.}",6,1599,0,36
15,balanced_data/var_balanced/glyphs/dim2/var3/summaries/summary=trial15.png,3,emb1_color,3,2,"emb1_type,emb1_color,emb2_type,emb2_color",[2] {It is the only image where all the colored lines are red and wavy. All other images have at least one blue line or red circles.},2,1599,0,32
16,balanced_data/var_balanced/glyphs/dim2/var3/summaries/summary=trial16.png,5,emb2_type,3,2,"emb1_type,emb1_color,emb2_type,emb2_color","[5] {All other images depict the letter 'H', while image 5 shows two parallel lines with four circles between them.}",5,1599,0,27
17,balanced_data/var_balanced/glyphs/dim2/var3/summaries/summary=trial17.png,3,emb2_color,3,2,"emb1_type,emb1_color,emb2_type,emb2_color","[3] {It is the only image where all the colored lines are straight. In all other images, at least one of the colored lines is wavy.}",3,1599,0,32
18,balanced_data/var_balanced/glyphs/dim2/var3/summaries/summary=trial18.png,2,emb2_color,3,2,"emb1_type,emb1_color,emb2_type,emb2_color","[2] {All other images use only red and green colors for the additional lines and shapes, while image 2 uses blue and green.}",2,1599,0,29
19,balanced_data/var_balanced/glyphs/dim2/var3/summaries/summary=trial19.png,1,emb2_color,3,2,"emb1_type,emb1_color,emb2_type,emb2_color","[1] {All other images contain a red line or red circles, but image 1 contains a green line.}",1,1599,0,24
20,balanced_data/var_balanced/glyphs/dim2/var3/summaries/summary=trial20.png,4,emb2_type,3,2,"emb1_type,emb1_color,emb2_type,emb2_color",[4] {This is the only image that does not have a horizontal or wavy line connecting the two vertical lines.},4,1599,0,24
21,balanced_data/var_balanced/glyphs/dim2/var3/summaries/summary=trial21.png,4,emb2_type,3,2,"emb1_type,emb1_color,emb2_type,emb2_color","[4] {The image depicts a wavy line between the two vertical lines, whereas all other images contain only straight lines or circular shapes between the vertical lines.}",4,1599,0,32
22,balanced_data/var_balanced/glyphs/dim2/var3/summaries/summary=trial22.png,2,emb2_color,3,2,"emb1_type,emb1_color,emb2_type,emb2_color","[1] {All other images contain a horizontal line or arc that connects the two vertical black lines, forming a closed or partially closed shape. Image 1 has two green circles and two blue circles, but no connecting line between the black vertical lines.}",1,1599,0,51
23,balanced_data/var_balanced/glyphs/dim2/var3/summaries/summary=trial23.png,6,emb1_type,3,2,"emb1_type,emb1_color,emb2_type,emb2_color",[6] {Image 6 is the outlier because it is the only one where the bottom horizontal line is wavy instead of straight. All other images have a straight horizontal line at the bottom.},6,1599,0,39
24,balanced_data/var_balanced/glyphs/dim2/var3/summaries/summary=trial24.png,2,emb1_color,3,2,"emb1_type,emb1_color,emb2_type,emb2_color","[3] {All other images use only one or two colors for the shapes (green and/or blue), whereas image 3 uses green and blue, and also has black lines.}",3,1599,0,38
25,balanced_data/var_balanced/glyphs/dim2/var3/summaries/summary=trial25.png,2,emb2_type,3,2,"emb1_type,emb1_color,emb2_type,emb2_color","[2] {Image 2 is the only one that has a horizontal blue line, while all other images have either a green or red line at the bottom.}",2,1599,0,33
26,balanced_data/var_balanced/glyphs/dim2/var3/summaries/summary=trial26.png,1,emb1_type,3,2,"emb1_type,emb1_color,emb2_type,emb2_color","[4] {This is the only image that contains three different colors (black, blue, and green). All other images contain only two colors in addition to black.}",4,1599,0,34
27,balanced_data/var_balanced/glyphs/dim2/var3/summaries/summary=trial27.png,4,emb1_type,3,2,"emb1_type,emb1_color,emb2_type,emb2_color","[2] {The two small, interior shapes are red, while in the other images with small, interior shapes (5 and 6), they are blue. All other images have two parallel vertical lines with one or two horizontal lines, colored either red or blue.}",2,1599,0,54
28,balanced_data/var_balanced/glyphs/dim2/var3/summaries/summary=trial28.png,1,emb1_color,3,2,"emb1_type,emb1_color,emb2_type,emb2_color","[5] {It is the only image that has a green line and a red wavy line, but no small circles or a blue line. All other images have at least one of the following: small circles, a blue line, or are missing the green line.}",5,1599,0,54
29,balanced_data/var_balanced/glyphs/dim2/var3/summaries/summary=trial29.png,4,emb1_color,3,2,"emb1_type,emb1_color,emb2_type,emb2_color","[4] {This is the only image that has all of its non-black lines above the black horizontal lines. In all other images, at least one of the colored lines is at the bottom, or crosses the bottom, of the image.}",4,1599,0,50
