trial_idx,summary_path,oddball_idx,oddball_abstraction,reference_variance,n_dimensions,abstraction_columns,response,answer,n_input_tokens,n_thought_tokens,n_output_tokens
0,balanced_data/var_balanced/glyphs/dim2/var1/summaries/summary=trial0.png,6,emb1_color,1,2,"emb1_type,emb1_color,emb2_type,emb2_color","[6] {In images 1, 2, 3, 4, and 5, the two small circles at the bottom are colored red. In image 6, these circles are colored green.}",6,1599,0,44
1,balanced_data/var_balanced/glyphs/dim2/var1/summaries/summary=trial1.png,2,emb1_type,1,2,"emb1_type,emb1_color,emb2_type,emb2_color","[2] {All other images have a straight line at the bottom, whereas image 2 has a wavy line at the bottom.}",2,1599,0,27
2,balanced_data/var_balanced/glyphs/dim2/var1/summaries/summary=trial2.png,4,emb1_color,1,2,"emb1_type,emb1_color,emb2_type,emb2_color","[4] {This image contains red circles at the bottom, whereas all other images contain either green circles or a green line at the bottom.}",4,1599,0,29
3,balanced_data/var_balanced/glyphs/dim2/var1/summaries/summary=trial3.png,3,emb2_color,1,2,"emb1_type,emb1_color,emb2_type,emb2_color","[4] {The red number '4' indicating the image number is positioned differently from all other images, which have their red numbers at the top left.}",4,1599,0,32
4,balanced_data/var_balanced/glyphs/dim2/var1/summaries/summary=trial4.png,3,emb2_color,1,2,"emb1_type,emb1_color,emb2_type,emb2_color","[3] {All other images have two green circles, whereas image 3 has two red circles.}",3,1599,0,21
5,balanced_data/var_balanced/glyphs/dim2/var1/summaries/summary=trial5.png,1,emb1_type,1,2,"emb1_type,emb1_color,emb2_type,emb2_color",[1] {Image 1 is the outlier because it is the only image that has two green shapes. All other images have either a green line or two red shapes.},1,1599,0,35
6,balanced_data/var_balanced/glyphs/dim2/var1/summaries/summary=trial6.png,1,emb1_type,1,2,"emb1_type,emb1_color,emb2_type,emb2_color","[1] {All other images have a curved line at the bottom, whereas image 1 has a straight line at the bottom.}",1,1599,0,27
7,balanced_data/var_balanced/glyphs/dim2/var1/summaries/summary=trial7.png,3,emb2_type,1,2,"emb1_type,emb1_color,emb2_type,emb2_color",[3] {It is the only image where the two vertical lines are connected by a horizontal wavy line instead of being unconnected or having circles between them.},3,1599,0,31
8,balanced_data/var_balanced/glyphs/dim2/var1/summaries/summary=trial8.png,6,emb1_type,1,2,"emb1_type,emb1_color,emb2_type,emb2_color","[6] {The other five images contain at least one pair of small blue circles (or ovals) near the bottom of the black vertical lines, whereas image 6 has two blue wavy lines instead of circles.}",6,1599,0,44
9,balanced_data/var_balanced/glyphs/dim2/var1/summaries/summary=trial9.png,4,emb1_type,1,2,"emb1_type,emb1_color,emb2_type,emb2_color",[4] {It is the only image where one of the colored horizontal lines is curved instead of straight.},4,1599,0,22
10,balanced_data/var_balanced/glyphs/dim2/var1/summaries/summary=trial10.png,2,emb2_type,1,2,"emb1_type,emb1_color,emb2_type,emb2_color",[2] {All images except [2] contain at least one curved line. Image [2] contains only straight lines.},2,1599,0,26
11,balanced_data/var_balanced/glyphs/dim2/var1/summaries/summary=trial11.png,2,emb1_type,1,2,"emb1_type,emb1_color,emb2_type,emb2_color","[2] {All other images show two vertical lines and a single wavy line, with two green ovals between the vertical lines. Image 2 is the only one with two red ovals instead of a wavy line.}",2,1599,0,45
12,balanced_data/var_balanced/glyphs/dim2/var1/summaries/summary=trial12.png,2,emb1_color,1,2,"emb1_type,emb1_color,emb2_type,emb2_color","[2] {The two small circles at the bottom are red, while in all other images they are blue.}",2,1599,0,23
