trial_idx,summary_path,oddball_idx,oddball_abstraction,reference_variance,n_dimensions,abstraction_columns
0,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial0.png,2,outer_ring_variant,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
1,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial1.png,4,nested_shape_scale,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
2,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial2.png,6,outer_shape_type,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
3,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial3.png,6,nested_shape_scale,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
4,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial4.png,1,inner_shape_type,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
5,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial5.png,2,nested_shape_type,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
6,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial6.png,4,inner_shape_type,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
7,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial7.png,3,outer_ring_variant,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
8,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial8.png,6,outer_ring_variant,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
9,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial9.png,6,inner_shape_type,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
10,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial10.png,5,inner_n_shapes,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
11,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial11.png,6,inner_n_shapes,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
12,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial12.png,2,outer_ring_variant,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
13,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial13.png,4,nested_shape_type,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
14,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial14.png,2,inner_n_shapes,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
15,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial15.png,4,outer_ring_variant,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
16,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial16.png,2,nested_shape_type,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
17,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial17.png,2,inner_shape_type,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
18,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial18.png,2,inner_shape_type,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
19,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial19.png,6,outer_ring_variant,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
20,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial20.png,3,inner_shape_type,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
21,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial21.png,3,inner_n_shapes,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
22,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial22.png,2,nested_shape_type,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
23,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial23.png,4,nested_shape_type,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
24,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial24.png,1,nested_shape_scale,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
25,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial25.png,6,nested_shape_type,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
26,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial26.png,3,outer_ring_variant,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
27,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial27.png,3,nested_shape_scale,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
28,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial28.png,5,inner_shape_type,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
29,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial29.png,6,outer_ring_variant,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
30,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial30.png,5,inner_n_shapes,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
31,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial31.png,4,inner_n_shapes,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
32,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial32.png,5,nested_shape_scale,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
33,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial33.png,4,nested_shape_type,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
34,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial34.png,6,outer_shape_type,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
35,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial35.png,5,outer_shape_type,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
36,balanced_data/var_balanced/nuts_and_bolts/dim3/var5/summaries/summary=trial36.png,2,nested_shape_scale,5,3,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes,outer_shape_type,outer_ring_variant"
