trial_idx,summary_path,oddball_idx,oddball_abstraction,reference_variance,n_dimensions,abstraction_columns,response,answer,n_input_tokens,n_thought_tokens,n_output_tokens
0,balanced_data/dim_balanced/regular_polygons/dim2/var0/summaries/summary=trial0.png,1,edge_type,0,2,"n_sides,edge_type,transform_type,n_copies","[1] {The image 1 shows a pattern made of shapes with curved sides, while images 2-6 show patterns made of shapes with straight sides (triangles).}",1,1599,0,36
1,balanced_data/dim_balanced/regular_polygons/dim2/var0/summaries/summary=trial1.png,3,n_copies,0,2,"n_sides,edge_type,transform_type,n_copies","[3] {All other images contain three identical shapes, arranged in a small cluster. Image 3 contains six identical shapes, arranged in a circle.}",3,1599,0,31
2,balanced_data/dim_balanced/regular_polygons/dim2/var0/summaries/summary=trial2.png,2,edge_type,0,2,"n_sides,edge_type,transform_type,n_copies","[2] {The triangles in image 2 have curved sides, while the triangles in all other images have straight sides.}",2,1599,0,25
3,balanced_data/dim_balanced/regular_polygons/dim2/var0/summaries/summary=trial3.png,6,edge_type,0,2,"n_sides,edge_type,transform_type,n_copies","[6] {The shapes in images 1-5 are composed of curved lines, while the shapes in image 6 are composed of straight lines.}",6,1599,0,31
4,balanced_data/dim_balanced/regular_polygons/dim2/var0/summaries/summary=trial4.png,6,edge_type,0,2,"n_sides,edge_type,transform_type,n_copies","[6] {Images 1-5 all depict three overlapping circles, forming a Venn diagram-like shape. Image 6, however, depicts three overlapping hexagons instead of circles.}",6,1599,0,37
5,balanced_data/dim_balanced/regular_polygons/dim2/var0/summaries/summary=trial5.png,5,edge_type,0,2,"n_sides,edge_type,transform_type,n_copies","[5] {The image in position 5 contains overlapping hexagons, while all other images contain overlapping octagons.}",5,1599,0,23
6,balanced_data/dim_balanced/regular_polygons/dim2/var0/summaries/summary=trial6.png,1,n_sides,0,2,"n_sides,edge_type,transform_type,n_copies","[1] {All other images show six pentagons arranged in a circle, while image 1 shows six rhombuses arranged in a circle.}",1,1599,0,29
7,balanced_data/dim_balanced/regular_polygons/dim2/var0/summaries/summary=trial7.png,1,n_sides,0,2,"n_sides,edge_type,transform_type,n_copies","[1] {The image in position 1 shows a series of open, upward-facing curved shapes, while the other five images (2, 3, 4, 5, 6) all show a series of closed, somewhat star-shaped or squarish forms that are nested and decreasing in size.}",1,1599,0,66
8,balanced_data/dim_balanced/regular_polygons/dim2/var0/summaries/summary=trial8.png,2,n_sides,0,2,"n_sides,edge_type,transform_type,n_copies","[2] {All other images show a configuration of 7 circles, where 6 circles are arranged around a central circle, with each outer circle touching two other outer circles and the central circle. Image 2 shows 6 shield-like shapes arranged around a central void, not circles.}",2,1599,0,59
9,balanced_data/dim_balanced/regular_polygons/dim2/var0/summaries/summary=trial9.png,5,edge_type,0,2,"n_sides,edge_type,transform_type,n_copies","[5] {All other images display a series of nested, open, circular-like shapes, whereas image 5 displays a series of nested, open, hexagonal-like shapes.}",5,1599,0,37
10,balanced_data/dim_balanced/regular_polygons/dim2/var0/summaries/summary=trial10.png,6,n_sides,0,2,"n_sides,edge_type,transform_type,n_copies","[6] {The other five images (1-5) all display a row of five downward-pointing triangles, whereas image 6 shows a row of five diamonds.}",6,1599,0,35
11,balanced_data/dim_balanced/regular_polygons/dim2/var0/summaries/summary=trial11.png,6,n_copies,0,2,"n_sides,edge_type,transform_type,n_copies","[6] {Images 1-5 all show four concentric squares rotated 45 degrees, forming a diamond shape. Image 6 shows five concentric squares, making it different from the rest.}",6,1599,0,40
12,balanced_data/dim_balanced/regular_polygons/dim2/var0/summaries/summary=trial12.png,2,edge_type,0,2,"n_sides,edge_type,transform_type,n_copies","[2] {Image 2 features a design composed of overlapping circles, while all other images display designs made from overlapping polygons with straight edges.}",2,1599,0,29
13,balanced_data/dim_balanced/regular_polygons/dim2/var0/summaries/summary=trial13.png,5,edge_type,0,2,"n_sides,edge_type,transform_type,n_copies","[5] {All other images contain four rounded shapes, while image 5 contains four star-like shapes with sharp points.}",5,1599,0,26
