trial_idx,summary_path,oddball_idx,oddball_abstraction,reference_variance,n_dimensions,abstraction_columns
0,balanced_data/var_balanced/nuts_and_bolts/dim2/var0/summaries/summary=trial0.png,1,nested_shape_type,0,2,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes"
1,balanced_data/var_balanced/nuts_and_bolts/dim2/var0/summaries/summary=trial1.png,6,nested_shape_scale,0,2,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes"
2,balanced_data/var_balanced/nuts_and_bolts/dim2/var0/summaries/summary=trial2.png,2,nested_shape_type,0,2,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes"
3,balanced_data/var_balanced/nuts_and_bolts/dim2/var0/summaries/summary=trial3.png,2,inner_shape_type,0,2,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes"
4,balanced_data/var_balanced/nuts_and_bolts/dim2/var0/summaries/summary=trial4.png,1,inner_shape_type,0,2,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes"
5,balanced_data/var_balanced/nuts_and_bolts/dim2/var0/summaries/summary=trial5.png,6,inner_shape_type,0,2,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes"
6,balanced_data/var_balanced/nuts_and_bolts/dim2/var0/summaries/summary=trial6.png,5,nested_shape_scale,0,2,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes"
7,balanced_data/var_balanced/nuts_and_bolts/dim2/var0/summaries/summary=trial7.png,1,inner_shape_type,0,2,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes"
8,balanced_data/var_balanced/nuts_and_bolts/dim2/var0/summaries/summary=trial8.png,1,nested_shape_scale,0,2,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes"
9,balanced_data/var_balanced/nuts_and_bolts/dim2/var0/summaries/summary=trial9.png,2,nested_shape_scale,0,2,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes"
10,balanced_data/var_balanced/nuts_and_bolts/dim2/var0/summaries/summary=trial10.png,5,inner_shape_type,0,2,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes"
11,balanced_data/var_balanced/nuts_and_bolts/dim2/var0/summaries/summary=trial11.png,5,nested_shape_scale,0,2,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes"
12,balanced_data/var_balanced/nuts_and_bolts/dim2/var0/summaries/summary=trial12.png,6,nested_shape_scale,0,2,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes"
13,balanced_data/var_balanced/nuts_and_bolts/dim2/var0/summaries/summary=trial13.png,2,inner_n_shapes,0,2,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes"
14,balanced_data/var_balanced/nuts_and_bolts/dim2/var0/summaries/summary=trial14.png,5,nested_shape_type,0,2,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes"
15,balanced_data/var_balanced/nuts_and_bolts/dim2/var0/summaries/summary=trial15.png,1,inner_n_shapes,0,2,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes"
16,balanced_data/var_balanced/nuts_and_bolts/dim2/var0/summaries/summary=trial16.png,6,nested_shape_scale,0,2,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes"
17,balanced_data/var_balanced/nuts_and_bolts/dim2/var0/summaries/summary=trial17.png,3,nested_shape_type,0,2,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes"
18,balanced_data/var_balanced/nuts_and_bolts/dim2/var0/summaries/summary=trial18.png,2,nested_shape_type,0,2,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes"
19,balanced_data/var_balanced/nuts_and_bolts/dim2/var0/summaries/summary=trial19.png,3,inner_shape_type,0,2,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes"
20,balanced_data/var_balanced/nuts_and_bolts/dim2/var0/summaries/summary=trial20.png,1,inner_n_shapes,0,2,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes"
21,balanced_data/var_balanced/nuts_and_bolts/dim2/var0/summaries/summary=trial21.png,1,nested_shape_type,0,2,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes"
22,balanced_data/var_balanced/nuts_and_bolts/dim2/var0/summaries/summary=trial22.png,3,nested_shape_type,0,2,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes"
23,balanced_data/var_balanced/nuts_and_bolts/dim2/var0/summaries/summary=trial23.png,1,nested_shape_scale,0,2,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes"
24,balanced_data/var_balanced/nuts_and_bolts/dim2/var0/summaries/summary=trial24.png,4,nested_shape_type,0,2,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes"
25,balanced_data/var_balanced/nuts_and_bolts/dim2/var0/summaries/summary=trial25.png,1,nested_shape_type,0,2,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes"
26,balanced_data/var_balanced/nuts_and_bolts/dim2/var0/summaries/summary=trial26.png,1,nested_shape_scale,0,2,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes"
27,balanced_data/var_balanced/nuts_and_bolts/dim2/var0/summaries/summary=trial27.png,6,inner_n_shapes,0,2,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes"
28,balanced_data/var_balanced/nuts_and_bolts/dim2/var0/summaries/summary=trial28.png,3,nested_shape_type,0,2,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes"
29,balanced_data/var_balanced/nuts_and_bolts/dim2/var0/summaries/summary=trial29.png,6,inner_n_shapes,0,2,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes"
30,balanced_data/var_balanced/nuts_and_bolts/dim2/var0/summaries/summary=trial30.png,1,inner_n_shapes,0,2,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes"
31,balanced_data/var_balanced/nuts_and_bolts/dim2/var0/summaries/summary=trial31.png,3,nested_shape_scale,0,2,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes"
32,balanced_data/var_balanced/nuts_and_bolts/dim2/var0/summaries/summary=trial32.png,2,nested_shape_scale,0,2,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes"
33,balanced_data/var_balanced/nuts_and_bolts/dim2/var0/summaries/summary=trial33.png,4,inner_n_shapes,0,2,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes"
34,balanced_data/var_balanced/nuts_and_bolts/dim2/var0/summaries/summary=trial34.png,4,inner_shape_type,0,2,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes"
35,balanced_data/var_balanced/nuts_and_bolts/dim2/var0/summaries/summary=trial35.png,3,inner_shape_type,0,2,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes"
36,balanced_data/var_balanced/nuts_and_bolts/dim2/var0/summaries/summary=trial36.png,3,nested_shape_type,0,2,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes"
37,balanced_data/var_balanced/nuts_and_bolts/dim2/var0/summaries/summary=trial37.png,2,inner_shape_type,0,2,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes"
38,balanced_data/var_balanced/nuts_and_bolts/dim2/var0/summaries/summary=trial38.png,3,nested_shape_type,0,2,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes"
39,balanced_data/var_balanced/nuts_and_bolts/dim2/var0/summaries/summary=trial39.png,6,inner_shape_type,0,2,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes"
40,balanced_data/var_balanced/nuts_and_bolts/dim2/var0/summaries/summary=trial40.png,1,nested_shape_type,0,2,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes"
41,balanced_data/var_balanced/nuts_and_bolts/dim2/var0/summaries/summary=trial41.png,5,nested_shape_scale,0,2,"nested_shape_type,nested_shape_scale,inner_shape_type,inner_n_shapes"
